Time (s),WAA_angle,WAA_disp,WFE_angle,WFE_disp,EPS_angle,EPS_disp,EFE_angle,EFE_disp
0.031462,-24.11832,0.001246,-20.005567,0.007906,51.040726,-0.002277,62.631079,-0.002079
0.032248,-24.118424,0.00121,-20.005205,0.008175,51.040539,-0.002285,62.631239,-0.002076
0.033035,-24.118536,0.001164,-20.004882,0.00842,51.040315,-0.00228,62.631386,-0.002055
0.033821,-24.118657,0.001106,-20.004602,0.008641,51.040052,-0.002262,62.631517,-0.002015
0.034608,-24.118789,0.001038,-20.004366,0.008838,51.039747,-0.002231,62.63163,-0.001956
0.035394,-24.118932,0.00096,-20.004176,0.009007,51.039398,-0.002189,62.631722,-0.001877
0.036181,-24.119088,0.000874,-20.004032,0.00915,51.039005,-0.002137,62.631792,-0.00178
0.036967,-24.119259,0.000778,-20.003934,0.009265,51.038566,-0.002077,62.631837,-0.001665
0.037754,-24.119444,0.000675,-20.003883,0.009351,51.03808,-0.00201,62.631855,-0.001532
0.03854,-24.119646,0.000565,-20.003876,0.009408,51.037548,-0.001938,62.631846,-0.001384
0.039327,-24.119862,0.000449,-20.003913,0.009436,51.03697,-0.001863,62.631807,-0.001221
0.040114,-24.120094,0.000328,-20.00399,0.009434,51.036348,-0.001789,62.631739,-0.001045
0.0409,-24.12034,0.000202,-20.004103,0.009401,51.035683,-0.001716,62.63164,-0.000859
0.041687,-24.120597,7.3e-05,-20.004246,0.009337,51.03498,-0.001649,62.63151,-0.000664
0.042473,-24.120865,-6e-05,-20.004415,0.009243,51.034241,-0.001589,62.63135,-0.000464
0.04326,-24.121138,-0.000195,-20.004602,0.009117,51.033471,-0.00154,62.631161,-0.000259
0.044046,-24.121413,-0.000332,-20.004799,0.00896,51.032677,-0.001504,62.630943,-5.4e-05
0.044833,-24.121687,-0.000471,-20.004998,0.008771,51.031863,-0.001483,62.630698,0.000149
0.045619,-24.121953,-0.000611,-20.00519,0.008551,51.031038,-0.00148,62.630427,0.000348
0.046406,-24.122207,-0.000752,-20.005367,0.008299,51.030208,-0.001497,62.630132,0.00054
0.047192,-24.122445,-0.000893,-20.005521,0.008017,51.02938,-0.001537,62.629816,0.000722
0.047979,-24.122661,-0.001035,-20.005642,0.007703,51.02856,-0.001601,62.629479,0.000891
0.048765,-24.122854,-0.001178,-20.005723,0.00736,51.027755,-0.001691,62.629124,0.001045
0.049552,-24.123018,-0.00132,-20.005759,0.006987,51.026971,-0.001807,62.628752,0.001182
0.050339,-24.123152,-0.001463,-20.005743,0.006587,51.026214,-0.001952,62.628366,0.001299
0.051125,-24.123255,-0.001605,-20.005671,0.006159,51.025487,-0.002124,62.627966,0.001395
0.051912,-24.123326,-0.001747,-20.00554,0.005707,51.024795,-0.002324,62.627553,0.001467
0.052698,-24.123364,-0.001888,-20.005348,0.005232,51.024141,-0.002552,62.627129,0.001515
0.053485,-24.123371,-0.002027,-20.005093,0.004737,51.023529,-0.002806,62.626694,0.001538
0.054271,-24.123348,-0.002165,-20.004777,0.004225,51.022959,-0.003085,62.626249,0.001535
0.055058,-24.123297,-0.0023,-20.004399,0.003698,51.022436,-0.003387,62.625795,0.001504
0.055844,-24.12322,-0.002431,-20.003962,0.003161,51.021959,-0.003709,62.625331,0.001447
0.056631,-24.123119,-0.002558,-20.003469,0.002617,51.021529,-0.004049,62.62486,0.001362
0.057417,-24.122999,-0.002679,-20.002922,0.002069,51.021147,-0.004403,62.62438,0.001251
0.058204,-24.122862,-0.002793,-20.002326,0.001524,51.020813,-0.004768,62.623893,0.001115
0.05899,-24.122712,-0.002899,-20.001686,0.000985,51.020526,-0.00514,62.623399,0.000954
0.059777,-24.122554,-0.002995,-20.001005,0.000456,51.020285,-0.005514,62.622899,0.000769
0.060564,-24.12239,-0.003079,-20.00029,-5.7e-05,51.020088,-0.005886,62.622393,0.000562
0.06135,-24.122227,-0.003152,-19.999546,-0.000551,51.019933,-0.006251,62.621882,0.000335
0.062137,-24.122068,-0.00321,-19.998781,-0.001019,51.019818,-0.006606,62.621367,9e-05
0.062923,-24.121917,-0.003253,-19.998,-0.001458,51.019742,-0.006945,62.620849,-0.000172
0.06371,-24.12178,-0.003279,-19.99721,-0.001864,51.0197,-0.007263,62.62033,-0.000448
0.064496,-24.121662,-0.003288,-19.996419,-0.002233,51.019691,-0.007556,62.619811,-0.000737
0.065283,-24.121565,-0.003279,-19.995632,-0.002562,51.019712,-0.007821,62.619293,-0.001036
0.066069,-24.121496,-0.00325,-19.994857,-0.002847,51.019759,-0.008052,62.618778,-0.001342
0.066856,-24.121457,-0.003202,-19.994099,-0.003086,51.01983,-0.008247,62.618268,-0.001654
0.067642,-24.121451,-0.003135,-19.993363,-0.003277,51.019922,-0.008402,62.617764,-0.00197
0.068429,-24.121481,-0.003048,-19.992652,-0.003419,51.02003,-0.008513,62.617268,-0.002287
0.069215,-24.121549,-0.002942,-19.99197,-0.003512,51.020151,-0.00858,62.616782,-0.002604
0.070002,-24.121654,-0.002818,-19.991317,-0.003554,51.020282,-0.008599,62.616308,-0.002917
0.070789,-24.121796,-0.002677,-19.990694,-0.003548,51.020418,-0.008569,62.615847,-0.003226
0.071575,-24.121975,-0.00252,-19.9901,-0.003494,51.020553,-0.00849,62.615401,-0.003529
0.072362,-24.122186,-0.002351,-19.989534,-0.003395,51.020683,-0.008361,62.614971,-0.003824
0.073148,-24.122427,-0.002169,-19.988992,-0.003254,51.020802,-0.008183,62.61456,-0.00411
0.073935,-24.122692,-0.001979,-19.98847,-0.003072,51.020904,-0.007955,62.614169,-0.004384
0.074721,-24.122977,-0.001782,-19.987966,-0.002856,51.020984,-0.00768,62.613799,-0.004646
0.075508,-24.123275,-0.001581,-19.987475,-0.002608,51.021034,-0.00736,62.613452,-0.004895
0.076294,-24.123581,-0.00138,-19.986993,-0.002333,51.02105,-0.006996,62.613128,-0.00513
0.077081,-24.123889,-0.001181,-19.986516,-0.002037,51.021026,-0.006591,62.612828,-0.005349
0.077867,-24.124194,-0.000987,-19.98604,-0.001725,51.020958,-0.006149,62.612552,-0.005552
0.078654,-24.12449,-0.000802,-19.985561,-0.001401,51.020843,-0.005673,62.612301,-0.005737
0.07944,-24.124774,-0.000628,-19.985077,-0.001072,51.020677,-0.005168,62.612075,-0.005905
0.080227,-24.125042,-0.000467,-19.984585,-0.000742,51.020461,-0.004637,62.611871,-0.006054
0.081014,-24.125292,-0.000323,-19.984084,-0.000416,51.020196,-0.004085,62.61169,-0.006184
0.0818,-24.125522,-0.000198,-19.983574,-0.0001,51.019883,-0.003517,62.61153,-0.006295
0.082587,-24.12573,-9.3e-05,-19.983054,0.000202,51.019526,-0.002938,62.61139,-0.006385
0.083373,-24.125918,-1e-05,-19.982527,0.000487,51.019133,-0.002353,62.611269,-0.006454
0.08416,-24.126085,5e-05,-19.981993,0.00075,51.018709,-0.001767,62.611164,-0.006503
0.084946,-24.126231,8.7e-05,-19.981457,0.000989,51.018263,-0.001186,62.611075,-0.006531
0.085733,-24.126359,0.0001,-19.980921,0.001201,51.017803,-0.000615,62.611001,-0.006536
0.086519,-24.126469,9e-05,-19.980388,0.001384,51.01734,-5.8e-05,62.61094,-0.006521
0.087306,-24.126564,5.7e-05,-19.979863,0.001538,51.016882,0.000479,62.610891,-0.006483
0.088092,-24.126646,4e-06,-19.979349,0.00166,51.016439,0.000992,62.610855,-0.006424
0.088879,-24.126716,-7e-05,-19.978849,0.001752,51.01602,0.001476,62.610831,-0.006342
0.089665,-24.126778,-0.000161,-19.978367,0.001812,51.015631,0.001929,62.610819,-0.006239
0.090452,-24.126834,-0.000267,-19.977906,0.001843,51.01528,0.002346,62.610819,-0.006115
0.091239,-24.126888,-0.000387,-19.977467,0.001845,51.014973,0.002725,62.610833,-0.00597
0.092025,-24.126942,-0.000516,-19.977052,0.001819,51.014716,0.003064,62.610862,-0.005804
0.092812,-24.126999,-0.000653,-19.976664,0.001767,51.014512,0.003361,62.610907,-0.005618
0.093598,-24.127063,-0.000794,-19.976304,0.001692,51.014365,0.003615,62.61097,-0.005412
0.094385,-24.127136,-0.000936,-19.975972,0.001595,51.014278,0.003827,62.611053,-0.005188
0.095171,-24.127222,-0.001076,-19.975669,0.001479,51.014254,0.003997,62.611158,-0.004945
0.095958,-24.127323,-0.001213,-19.975394,0.001346,51.014294,0.004126,62.611289,-0.004686
0.096744,-24.127442,-0.001342,-19.975149,0.001197,51.014398,0.004217,62.611447,-0.00441
0.097531,-24.127581,-0.001462,-19.974933,0.001036,51.014569,0.004272,62.611637,-0.00412
0.098317,-24.127743,-0.001571,-19.974744,0.000863,51.014803,0.004295,62.611861,-0.003815
0.099104,-24.127928,-0.001666,-19.974582,0.00068,51.015101,0.004289,62.612121,-0.003497
0.09989,-24.128137,-0.001747,-19.974447,0.000489,51.01546,0.004259,62.612421,-0.003166
0.100677,-24.128371,-0.001813,-19.974335,0.000292,51.015876,0.004211,62.612763,-0.002825
0.101464,-24.128629,-0.001862,-19.974246,8.9e-05,51.016343,0.004149,62.613149,-0.002473
0.10225,-24.128909,-0.001895,-19.974178,-0.00012,51.016856,0.004079,62.613581,-0.002112
0.103037,-24.129208,-0.001912,-19.974129,-0.000333,51.017406,0.004006,62.614058,-0.001742
0.103823,-24.129525,-0.001913,-19.974097,-0.000551,51.017984,0.003937,62.614583,-0.001364
0.10461,-24.129855,-0.0019,-19.97408,-0.000773,51.018581,0.003878,62.615153,-0.000978
0.105396,-24.130195,-0.001873,-19.974077,-0.000999,51.019186,0.003833,62.615767,-0.000586
0.106183,-24.13054,-0.001834,-19.974084,-0.00123,51.019789,0.003808,62.616425,-0.000186
0.106969,-24.130887,-0.001785,-19.974101,-0.001467,51.02038,0.003808,62.617123,0.000221
0.107756,-24.131232,-0.001728,-19.974126,-0.001709,51.02095,0.003838,62.617857,0.000634
0.108542,-24.131572,-0.001665,-19.974156,-0.001958,51.021492,0.003902,62.618626,0.001055
0.109329,-24.131905,-0.001598,-19.97419,-0.002213,51.021998,0.004002,62.619424,0.001482
0.110116,-24.132229,-0.001529,-19.974226,-0.002476,51.022465,0.004143,62.620247,0.001918
0.110902,-24.132544,-0.001461,-19.974262,-0.002747,51.02289,0.004325,62.62109,0.002362
0.111689,-24.132851,-0.001396,-19.974296,-0.003027,51.023271,0.004549,62.621948,0.002814
0.112475,-24.133149,-0.001336,-19.974326,-0.003315,51.02361,0.004816,62.622814,0.003276
0.113262,-24.133441,-0.001282,-19.974351,-0.003613,51.023908,0.005125,62.623684,0.003747
0.114048,-24.133729,-0.001236,-19.974369,-0.00392,51.024167,0.005475,62.62455,0.004229
0.114835,-24.134013,-0.001199,-19.974378,-0.004235,51.024392,0.005863,62.625407,0.004721
0.115621,-24.134298,-0.001172,-19.974377,-0.00456,51.024586,0.006286,62.626248,0.005224
0.116408,-24.134584,-0.001157,-19.974364,-0.004892,51.024753,0.006741,62.627067,0.005737
0.117194,-24.134875,-0.001153,-19.974338,-0.005232,51.024899,0.007222,62.62786,0.006262
0.117981,-24.135173,-0.00116,-19.9743,-0.005579,51.025029,0.007724,62.628622,0.006796
0.118767,-24.135478,-0.001178,-19.974248,-0.005931,51.025146,0.008243,62.629349,0.007341
0.119554,-24.135792,-0.001208,-19.974184,-0.006287,51.025254,0.008772,62.630041,0.007894
0.120341,-24.136117,-0.001247,-19.974108,-0.006646,51.025359,0.009305,62.630694,0.008455
0.121127,-24.136451,-0.001296,-19.974021,-0.007007,51.025462,0.009836,62.63131,0.009021
0.121914,-24.136794,-0.001353,-19.973927,-0.007367,51.025566,0.010359,62.631888,0.009592
0.1227,-24.137144,-0.001418,-19.973828,-0.007724,51.025675,0.010867,62.632431,0.010165
0.123487,-24.137498,-0.001488,-19.973727,-0.008078,51.025789,0.011356,62.632941,0.010738
0.124273,-24.137854,-0.001563,-19.973628,-0.008425,51.025909,0.011819,62.633421,0.011307
0.12506,-24.138207,-0.001641,-19.973535,-0.008765,51.026036,0.012252,62.633873,0.01187
0.125846,-24.138555,-0.001722,-19.973452,-0.009094,51.02617,0.01265,62.634301,0.012423
0.126633,-24.138893,-0.001803,-19.973382,-0.009412,51.02631,0.01301,62.63471,0.012964
0.127419,-24.139218,-0.001884,-19.973329,-0.009717,51.026455,0.013328,62.635101,0.013488
0.128206,-24.139527,-0.001964,-19.973295,-0.010006,51.026605,0.013603,62.635479,0.013993
0.128992,-24.139817,-0.002041,-19.973282,-0.010279,51.026756,0.013831,62.635847,0.014474
0.129779,-24.140088,-0.002115,-19.97329,-0.010534,51.026907,0.014013,62.636207,0.014929
0.130566,-24.140338,-0.002185,-19.973318,-0.01077,51.027057,0.014148,62.636562,0.015353
0.131352,-24.140567,-0.00225,-19.973365,-0.010987,51.027202,0.014237,62.636914,0.015745
0.132139,-24.140777,-0.002309,-19.973427,-0.011183,51.027339,0.01428,62.637264,0.0161
0.132925,-24.140969,-0.002361,-19.9735,-0.01136,51.027466,0.014279,62.637613,0.016417
0.133712,-24.141146,-0.002407,-19.973578,-0.011516,51.027581,0.014236,62.637962,0.016693
0.134498,-24.141308,-0.002445,-19.973656,-0.011653,51.027679,0.014154,62.638312,0.016927
0.135285,-24.141461,-0.002474,-19.973726,-0.01177,51.027759,0.014035,62.638662,0.017116
0.136071,-24.141606,-0.002496,-19.973782,-0.011869,51.027817,0.013883,62.639012,0.017261
0.136858,-24.141746,-0.002508,-19.973817,-0.011951,51.027852,0.013701,62.639363,0.017361
0.137644,-24.141886,-0.00251,-19.973824,-0.012017,51.027862,0.013492,62.639715,0.017416
0.138431,-24.142028,-0.002503,-19.973798,-0.012068,51.027845,0.013261,62.640067,0.017426
0.139217,-24.142176,-0.002485,-19.973732,-0.012105,51.027802,0.013009,62.640422,0.017392
0.140004,-24.142333,-0.002456,-19.973624,-0.012131,51.027732,0.012741,62.640778,0.017316
0.140791,-24.142502,-0.002417,-19.97347,-0.012146,51.027636,0.01246,62.641138,0.017198
0.141577,-24.142684,-0.002366,-19.973268,-0.012152,51.027516,0.012168,62.641504,0.017042
0.142364,-24.142884,-0.002305,-19.973019,-0.012149,51.027374,0.011869,62.641877,0.01685
0.14315,-24.143102,-0.002232,-19.972723,-0.012139,51.027215,0.011564,62.642259,0.016624
0.143937,-24.14334,-0.002148,-19.972384,-0.012123,51.027042,0.011255,62.642655,0.016367
0.144723,-24.143599,-0.002053,-19.972004,-0.0121,51.02686,0.010944,62.643065,0.016081
0.14551,-24.14388,-0.001949,-19.971586,-0.012071,51.026673,0.010632,62.643493,0.015771
0.146296,-24.144182,-0.001834,-19.971137,-0.012036,51.026486,0.010319,62.643943,0.015439
0.147083,-24.144507,-0.00171,-19.970661,-0.011994,51.026304,0.010008,62.644417,0.015089
0.147869,-24.144852,-0.001579,-19.970162,-0.011944,51.026132,0.009696,62.644917,0.014723
0.148656,-24.145218,-0.00144,-19.969645,-0.011885,51.025972,0.009385,62.645446,0.014345
0.149442,-24.145604,-0.001295,-19.969116,-0.011817,51.025829,0.009075,62.646005,0.013958
0.150229,-24.146007,-0.001146,-19.968577,-0.011737,51.025705,0.008764,62.646597,0.013566
0.151016,-24.146425,-0.000994,-19.968033,-0.011644,51.025601,0.008453,62.647221,0.01317
0.151802,-24.146858,-0.00084,-19.967485,-0.011537,51.025517,0.00814,62.647878,0.012775
0.152589,-24.147301,-0.000686,-19.966938,-0.011413,51.025454,0.007826,62.648566,0.012382
0.153375,-24.147753,-0.000533,-19.966392,-0.011271,51.025411,0.007509,62.649285,0.011994
0.154162,-24.148211,-0.000384,-19.965849,-0.01111,51.025387,0.00719,62.65003,0.011613
0.154948,-24.148671,-0.00024,-19.96531,-0.010928,51.02538,0.006867,62.6508,0.011243
0.155735,-24.149131,-0.000102,-19.964776,-0.010724,51.025387,0.006542,62.651589,0.010884
0.156521,-24.149589,2.7e-05,-19.964247,-0.010498,51.025406,0.006213,62.652394,0.010538
0.157308,-24.150041,0.000147,-19.963726,-0.010247,51.025434,0.005882,62.653209,0.010208
0.158094,-24.150486,0.000257,-19.963211,-0.009973,51.025468,0.005548,62.654029,0.009895
0.158881,-24.150923,0.000354,-19.962704,-0.009676,51.025505,0.005212,62.654847,0.0096
0.159667,-24.15135,0.000438,-19.962207,-0.009354,51.025541,0.004876,62.655658,0.009324
0.160454,-24.151767,0.000509,-19.961719,-0.00901,51.025573,0.004539,62.656454,0.009067
0.161241,-24.152175,0.000566,-19.961242,-0.008645,51.025597,0.004204,62.65723,0.008831
0.162027,-24.152575,0.000608,-19.960779,-0.008259,51.02561,0.00387,62.657978,0.008616
0.162814,-24.152967,0.000636,-19.96033,-0.007854,51.025609,0.003541,62.658692,0.008421
0.1636,-24.153355,0.00065,-19.959899,-0.007433,51.02559,0.003216,62.659365,0.008247
0.164387,-24.153739,0.00065,-19.959486,-0.006997,51.025551,0.002897,62.65999,0.008093
0.165173,-24.154121,0.000638,-19.959095,-0.006549,51.025487,0.002586,62.660562,0.007958
0.16596,-24.154506,0.000613,-19.958728,-0.006091,51.025397,0.002283,62.661075,0.00784
0.166746,-24.154894,0.000578,-19.958387,-0.005627,51.025278,0.001989,62.661526,0.007739
0.167533,-24.155287,0.000533,-19.958072,-0.005159,51.025127,0.001706,62.661911,0.007653
0.168319,-24.155689,0.000479,-19.957786,-0.004689,51.024943,0.001433,62.662228,0.007578
0.169106,-24.156099,0.000419,-19.957529,-0.004222,51.024725,0.001172,62.662477,0.007514
0.169892,-24.15652,0.000354,-19.957302,-0.003759,51.024472,0.000922,62.662661,0.007456
0.170679,-24.156953,0.000286,-19.957104,-0.003304,51.024184,0.000683,62.662782,0.007402
0.171466,-24.157396,0.000215,-19.956935,-0.002859,51.023863,0.000454,62.662844,0.007349
0.172252,-24.157849,0.000144,-19.956794,-0.002428,51.02351,0.000236,62.662856,0.007293
0.173039,-24.158311,7.4e-05,-19.956679,-0.002012,51.023129,2.7e-05,62.662824,0.00723
0.173825,-24.158781,7e-06,-19.95659,-0.001614,51.022722,-0.000174,62.662757,0.007157
0.174612,-24.159255,-5.8e-05,-19.956526,-0.001237,51.022295,-0.000369,62.662666,0.00707
0.175398,-24.159732,-0.000118,-19.956483,-0.000882,51.021852,-0.000559,62.662561,0.006964
0.176185,-24.160207,-0.000172,-19.956462,-0.000552,51.021398,-0.000745,62.662452,0.006836
0.176971,-24.160679,-0.00022,-19.956461,-0.000248,51.020937,-0.00093,62.662349,0.006682
0.177758,-24.161142,-0.000263,-19.956478,2.9e-05,51.020475,-0.001116,62.662261,0.006498
0.178544,-24.161595,-0.000298,-19.956512,0.000277,51.020016,-0.001304,62.662196,0.006283
0.179331,-24.162034,-0.000326,-19.956562,0.000495,51.019562,-0.001496,62.662161,0.006032
0.180118,-24.162456,-0.000348,-19.956627,0.000684,51.019116,-0.001695,62.662161,0.005744
0.180904,-24.162859,-0.000362,-19.956705,0.000841,51.018679,-0.001902,62.662199,0.005417
0.181691,-24.163239,-0.00037,-19.956796,0.000969,51.018252,-0.002118,62.662276,0.00505
0.182477,-24.163596,-0.000372,-19.956899,0.001065,51.017834,-0.002345,62.662392,0.004642
0.183264,-24.163927,-0.000368,-19.957014,0.001132,51.017425,-0.002583,62.662545,0.004194
0.18405,-24.16423,-0.000358,-19.957139,0.001168,51.017022,-0.002835,62.662731,0.003707
0.184837,-24.164505,-0.000343,-19.957273,0.001176,51.016625,-0.003099,62.662946,0.003181
0.185623,-24.164751,-0.000323,-19.957416,0.001157,51.01623,-0.003376,62.663184,0.00262
0.18641,-24.164968,-0.000298,-19.957567,0.001111,51.015834,-0.003665,62.66344,0.002027
0.187196,-24.165156,-0.000268,-19.957725,0.001039,51.015436,-0.003967,62.663708,0.001404
0.187983,-24.165315,-0.000233,-19.957889,0.000945,51.015032,-0.004281,62.663982,0.000757
0.188769,-24.165446,-0.000194,-19.958057,0.000828,51.01462,-0.004604,62.664258,8.9e-05
0.189556,-24.165552,-0.000149,-19.958228,0.000692,51.014198,-0.004936,62.664531,-0.000594
0.190343,-24.165635,-9.9e-05,-19.9584,0.000538,51.013765,-0.005275,62.664797,-0.001288
0.191129,-24.165697,-4.3e-05,-19.95857,0.000367,51.01332,-0.00562,62.665054,-0.001987
0.191916,-24.165742,1.9e-05,-19.958738,0.000182,51.012861,-0.005968,62.665301,-0.002686
0.192702,-24.165773,8.9e-05,-19.958898,-1.5e-05,51.012389,-0.006317,62.665536,-0.003379
0.193489,-24.165795,0.000167,-19.95905,-0.000222,51.011906,-0.006666,62.665758,-0.004061
0.194275,-24.165812,0.000253,-19.959189,-0.000437,51.011411,-0.007012,62.665969,-0.004728
0.195062,-24.165829,0.000349,-19.959313,-0.000658,51.010908,-0.007354,62.666169,-0.005376
0.195848,-24.16585,0.000456,-19.959418,-0.000883,51.010398,-0.007689,62.666358,-0.005999
0.196635,-24.16588,0.000574,-19.959502,-0.00111,51.009883,-0.008016,62.666539,-0.006595
0.197421,-24.165922,0.000704,-19.959561,-0.001338,51.009366,-0.008334,62.666712,-0.007161
0.198208,-24.165981,0.000847,-19.959594,-0.001564,51.008848,-0.008641,62.66688,-0.007695
0.198994,-24.166061,0.001003,-19.9596,-0.001786,51.008333,-0.008936,62.667044,-0.008194
0.199781,-24.166163,0.001172,-19.959576,-0.002004,51.007822,-0.009218,62.667206,-0.008657
0.200568,-24.166291,0.001355,-19.959523,-0.002215,51.007316,-0.009487,62.667368,-0.009084
0.201354,-24.166446,0.001552,-19.959441,-0.002417,51.006816,-0.009741,62.66753,-0.009475
0.202141,-24.166628,0.001762,-19.959333,-0.00261,51.006323,-0.009981,62.667695,-0.009831
0.202927,-24.166838,0.001984,-19.9592,-0.002791,51.005838,-0.010206,62.667862,-0.010151
0.203714,-24.167075,0.002218,-19.959044,-0.002959,51.00536,-0.010416,62.668034,-0.010438
0.2045,-24.167337,0.002463,-19.95887,-0.003113,51.00489,-0.010612,62.668211,-0.010694
0.205287,-24.167622,0.002717,-19.958681,-0.00325,51.004426,-0.010792,62.668394,-0.01092
0.206073,-24.167927,0.002978,-19.958482,-0.003371,51.003968,-0.010959,62.668583,-0.011119
0.20686,-24.16825,0.003245,-19.958276,-0.003474,51.003516,-0.011112,62.668778,-0.011294
0.207646,-24.168585,0.003516,-19.958067,-0.003557,51.003068,-0.011251,62.668979,-0.011446
0.208433,-24.16893,0.003788,-19.95786,-0.003619,51.002625,-0.011378,62.669188,-0.011579
0.209219,-24.169279,0.004058,-19.957658,-0.00366,51.002184,-0.011491,62.669405,-0.011694
0.210006,-24.169628,0.004325,-19.957465,-0.003679,51.001746,-0.011592,62.66963,-0.011796
0.210793,-24.169973,0.004586,-19.957283,-0.003675,51.001309,-0.011681,62.669863,-0.011885
0.211579,-24.170309,0.004839,-19.957115,-0.003649,51.000874,-0.011759,62.670106,-0.011965
0.212366,-24.17063,0.00508,-19.956963,-0.003599,51.00044,-0.011825,62.67036,-0.012037
0.213152,-24.170931,0.005308,-19.956828,-0.003526,51.000006,-0.011881,62.670624,-0.012104
0.213939,-24.171209,0.005521,-19.956713,-0.00343,50.999572,-0.011925,62.670901,-0.012166
0.214725,-24.171457,0.005716,-19.956617,-0.003311,50.999139,-0.01196,62.67119,-0.012225
0.215512,-24.171672,0.005892,-19.956542,-0.003171,50.998707,-0.011984,62.671492,-0.012282
0.216298,-24.171849,0.006048,-19.956489,-0.003011,50.998274,-0.011998,62.671808,-0.012337
0.217085,-24.171985,0.006183,-19.956458,-0.002832,50.997842,-0.012002,62.672137,-0.012393
0.217871,-24.172077,0.006296,-19.956449,-0.002635,50.997411,-0.011996,62.67248,-0.012447
0.218658,-24.172122,0.006388,-19.956462,-0.002422,50.996981,-0.011981,62.672836,-0.012502
0.219444,-24.172121,0.006458,-19.956496,-0.002195,50.996551,-0.011956,62.673203,-0.012555
