Time (s),WAA_angle,WAA_disp,WFE_angle,WFE_disp,EPS_angle,EPS_disp,EFE_angle,EFE_disp
0.044591,28.096489,0.002485,-25.209265,0.000709,-46.661457,0.004109,-52.837649,0.000297
0.045256,28.096498,0.002322,-25.209144,0.000791,-46.661076,0.004111,-52.837746,0.000585
0.045922,28.09652,0.002152,-25.209009,0.000859,-46.660701,0.004112,-52.837851,0.000865
0.046587,28.096553,0.001974,-25.208861,0.000916,-46.660334,0.004113,-52.837961,0.001134
0.047253,28.096599,0.001791,-25.208703,0.000962,-46.659978,0.004114,-52.838077,0.001392
0.047918,28.096657,0.001602,-25.208537,0.000997,-46.659634,0.004117,-52.838198,0.001636
0.048584,28.096729,0.00141,-25.208365,0.001021,-46.659306,0.004121,-52.838323,0.001865
0.049249,28.096812,0.001216,-25.208188,0.001037,-46.658994,0.004126,-52.838451,0.002077
0.049915,28.096908,0.001021,-25.20801,0.001044,-46.658702,0.004134,-52.838583,0.002271
0.050581,28.097015,0.000826,-25.207832,0.001044,-46.65843,0.004145,-52.838718,0.002446
0.051246,28.097133,0.000633,-25.207656,0.001039,-46.658181,0.004158,-52.838856,0.002601
0.051912,28.097261,0.000442,-25.207484,0.00103,-46.657956,0.004174,-52.838998,0.002735
0.052577,28.097396,0.000256,-25.207318,0.001019,-46.657756,0.004192,-52.839145,0.002848
0.053243,28.097539,7.4e-05,-25.207161,0.001005,-46.657583,0.004213,-52.839296,0.00294
0.053908,28.097686,-0.000101,-25.207012,0.000992,-46.657438,0.004236,-52.839453,0.003011
0.054574,28.097836,-0.000269,-25.206875,0.000981,-46.657321,0.004261,-52.839616,0.00306
0.055239,28.097987,-0.000428,-25.206751,0.000972,-46.657235,0.004288,-52.839787,0.003088
0.055905,28.098137,-0.000578,-25.20664,0.000967,-46.657179,0.004315,-52.839965,0.003096
0.05657,28.098284,-0.000718,-25.206544,0.000967,-46.657155,0.004342,-52.840151,0.003084
0.057236,28.098425,-0.000846,-25.206463,0.000974,-46.657164,0.004368,-52.840347,0.003053
0.057901,28.098559,-0.000964,-25.206398,0.000986,-46.657206,0.004392,-52.840553,0.003005
0.058567,28.098684,-0.001069,-25.206348,0.001007,-46.657282,0.004413,-52.840769,0.002939
0.059232,28.098799,-0.001162,-25.206314,0.001035,-46.657392,0.00443,-52.840995,0.002857
0.059898,28.098902,-0.001243,-25.206293,0.001071,-46.657536,0.004442,-52.84123,0.002761
0.060564,28.098991,-0.00131,-25.206287,0.001116,-46.657715,0.004447,-52.841476,0.002651
0.061229,28.099068,-0.001365,-25.206291,0.001168,-46.657928,0.004445,-52.84173,0.002529
0.061895,28.099129,-0.001407,-25.206306,0.001229,-46.658175,0.004433,-52.841992,0.002397
0.06256,28.099176,-0.001436,-25.206328,0.001296,-46.658455,0.004411,-52.84226,0.002254
0.063226,28.099208,-0.001453,-25.206356,0.001371,-46.658766,0.004377,-52.842532,0.002104
0.063891,28.099224,-0.001459,-25.206385,0.001451,-46.659107,0.00433,-52.842806,0.001946
0.064557,28.099225,-0.001453,-25.206414,0.001537,-46.659476,0.004268,-52.843079,0.001782
0.065222,28.099212,-0.001438,-25.206439,0.001626,-46.659871,0.00419,-52.84335,0.001614
0.065888,28.099184,-0.001413,-25.206457,0.001719,-46.660291,0.004095,-52.843616,0.001442
0.066553,28.099142,-0.001379,-25.206464,0.001813,-46.660732,0.003982,-52.843874,0.001267
0.067219,28.099087,-0.001339,-25.206458,0.001908,-46.661192,0.003849,-52.844123,0.00109
0.067884,28.09902,-0.001292,-25.206435,0.002003,-46.661668,0.003696,-52.84436,0.000912
0.06855,28.098943,-0.00124,-25.206393,0.002095,-46.662157,0.003521,-52.844585,0.000734
0.069215,28.098857,-0.001185,-25.206329,0.002184,-46.662657,0.003324,-52.844797,0.000557
0.069881,28.098762,-0.001127,-25.206242,0.00227,-46.663164,0.003105,-52.844995,0.00038
0.070547,28.098663,-0.001068,-25.206129,0.00235,-46.663675,0.002863,-52.845179,0.000206
0.071212,28.09856,-0.001009,-25.205989,0.002423,-46.664188,0.002597,-52.845351,3.3e-05
0.071878,28.098456,-0.000951,-25.205821,0.00249,-46.664699,0.002307,-52.845511,-0.000136
0.072543,28.098355,-0.000897,-25.205626,0.002549,-46.665205,0.001994,-52.845662,-0.000302
0.073209,28.098259,-0.000846,-25.205403,0.002601,-46.665703,0.001657,-52.845805,-0.000464
0.073874,28.098171,-0.000801,-25.205152,0.002643,-46.666191,0.001298,-52.845944,-0.000622
0.07454,28.098096,-0.000762,-25.204875,0.002677,-46.666665,0.000916,-52.846079,-0.000775
0.075205,28.098036,-0.000731,-25.204573,0.002703,-46.667124,0.000513,-52.846216,-0.000923
0.075871,28.097995,-0.000707,-25.204247,0.00272,-46.667564,8.9e-05,-52.846355,-0.001066
0.076536,28.097976,-0.000692,-25.203899,0.00273,-46.667984,-0.000355,-52.8465,-0.001203
0.077202,28.097983,-0.000687,-25.203531,0.002733,-46.668383,-0.000816,-52.846655,-0.001333
0.077867,28.098017,-0.000692,-25.203146,0.002729,-46.668759,-0.001294,-52.846821,-0.001457
0.078533,28.098081,-0.000707,-25.202746,0.00272,-46.669111,-0.001786,-52.847001,-0.001574
0.079198,28.098177,-0.000733,-25.202333,0.002706,-46.66944,-0.002292,-52.847198,-0.001683
0.079864,28.098306,-0.000769,-25.20191,0.002689,-46.669747,-0.002808,-52.847412,-0.001785
0.08053,28.098467,-0.000815,-25.20148,0.002671,-46.670031,-0.003332,-52.847646,-0.00188
0.081195,28.098661,-0.000871,-25.201045,0.002653,-46.670294,-0.003864,-52.847901,-0.001966
0.081861,28.098886,-0.000935,-25.200608,0.002635,-46.670539,-0.004399,-52.848176,-0.002045
0.082526,28.09914,-0.001008,-25.200171,0.00262,-46.670766,-0.004935,-52.848471,-0.002115
0.083192,28.09942,-0.001088,-25.199738,0.002609,-46.670979,-0.005471,-52.848787,-0.002178
0.083857,28.099723,-0.001174,-25.199312,0.002604,-46.67118,-0.006002,-52.849121,-0.002233
0.084523,28.100044,-0.001265,-25.198894,0.002605,-46.671371,-0.006528,-52.849472,-0.00228
0.085188,28.100381,-0.001359,-25.198488,0.002614,-46.671555,-0.007045,-52.849837,-0.002321
0.085854,28.100727,-0.001454,-25.198097,0.002632,-46.671736,-0.00755,-52.850216,-0.002355
0.086519,28.101079,-0.00155,-25.197722,0.002661,-46.671915,-0.008042,-52.850604,-0.002383
0.087185,28.101431,-0.001644,-25.197367,0.002701,-46.672096,-0.008517,-52.850998,-0.002405
0.08785,28.101779,-0.001735,-25.197033,0.002752,-46.67228,-0.008974,-52.851398,-0.002423
0.088516,28.10212,-0.00182,-25.196723,0.002816,-46.672471,-0.00941,-52.851798,-0.002436
0.089181,28.102448,-0.001898,-25.196438,0.002892,-46.672671,-0.009824,-52.852197,-0.002447
0.089847,28.102761,-0.001967,-25.19618,0.002981,-46.672882,-0.010214,-52.852592,-0.002455
0.090513,28.103056,-0.002026,-25.195951,0.003082,-46.673105,-0.010578,-52.852979,-0.002462
0.091178,28.103329,-0.002073,-25.195751,0.003195,-46.673343,-0.010915,-52.853358,-0.002468
0.091844,28.103579,-0.002106,-25.195582,0.003319,-46.673595,-0.011223,-52.853725,-0.002475
0.092509,28.103805,-0.002125,-25.195446,0.003454,-46.673862,-0.011503,-52.854079,-0.002483
0.093175,28.104004,-0.002129,-25.195342,0.003598,-46.674146,-0.011753,-52.854417,-0.002493
0.09384,28.104176,-0.002116,-25.195273,0.003751,-46.674445,-0.011974,-52.854739,-0.002506
0.094506,28.10432,-0.002087,-25.195239,0.00391,-46.674759,-0.012164,-52.855042,-0.002522
0.095171,28.104435,-0.00204,-25.195241,0.004074,-46.675087,-0.012325,-52.855326,-0.002543
0.095837,28.104522,-0.001977,-25.195279,0.004242,-46.675429,-0.012458,-52.855589,-0.002568
0.096502,28.104581,-0.001897,-25.195355,0.004411,-46.675782,-0.012562,-52.855831,-0.002598
0.097168,28.104611,-0.001801,-25.195469,0.00458,-46.676145,-0.012638,-52.856052,-0.002633
0.097833,28.104615,-0.001689,-25.195622,0.004745,-46.676518,-0.012689,-52.856251,-0.002673
0.098499,28.104593,-0.001563,-25.195815,0.004906,-46.676898,-0.012716,-52.856429,-0.002718
0.099164,28.104546,-0.001425,-25.196047,0.00506,-46.677283,-0.012719,-52.856587,-0.002767
0.09983,28.104476,-0.001275,-25.196318,0.005203,-46.677673,-0.012702,-52.856725,-0.002821
0.100496,28.104386,-0.001115,-25.196629,0.005336,-46.678065,-0.012665,-52.856845,-0.002879
0.101161,28.104277,-0.000948,-25.196978,0.005454,-46.67846,-0.012611,-52.856949,-0.00294
0.101827,28.104152,-0.000776,-25.197364,0.005555,-46.678855,-0.012542,-52.857037,-0.003003
0.102492,28.104014,-0.0006,-25.197786,0.005638,-46.679249,-0.01246,-52.857113,-0.003067
0.103158,28.103867,-0.000423,-25.198242,0.005701,-46.679642,-0.012367,-52.857178,-0.003131
0.103823,28.103714,-0.000247,-25.198729,0.005741,-46.680033,-0.012264,-52.857235,-0.003195
0.104489,28.103559,-7.5e-05,-25.199245,0.005756,-46.680421,-0.012155,-52.857287,-0.003256
0.105154,28.103406,9e-05,-25.199785,0.005746,-46.680805,-0.012041,-52.857336,-0.003314
0.10582,28.103258,0.000248,-25.200348,0.005708,-46.681185,-0.011924,-52.857384,-0.003368
0.106485,28.103119,0.000395,-25.200929,0.00564,-46.681561,-0.011806,-52.857434,-0.003415
0.107151,28.102993,0.000529,-25.201525,0.005543,-46.681931,-0.011688,-52.85749,-0.003455
0.107816,28.102883,0.000649,-25.202131,0.005415,-46.682297,-0.011571,-52.857552,-0.003486
0.108482,28.102791,0.000752,-25.202745,0.005254,-46.682656,-0.011457,-52.857624,-0.003508
0.109147,28.102718,0.000838,-25.203363,0.005061,-46.683011,-0.011348,-52.857708,-0.003519
0.109813,28.102668,0.000904,-25.203981,0.004836,-46.683359,-0.011243,-52.857805,-0.003519
0.110479,28.102639,0.00095,-25.204598,0.004577,-46.683701,-0.011144,-52.857918,-0.003505
0.111144,28.102633,0.000975,-25.205209,0.004286,-46.684037,-0.011051,-52.858048,-0.003479
0.11181,28.102649,0.000979,-25.205813,0.003963,-46.684367,-0.010964,-52.858195,-0.003438
0.112475,28.102686,0.000962,-25.206407,0.003609,-46.684691,-0.010884,-52.858361,-0.003384
0.113141,28.102742,0.000923,-25.206989,0.003223,-46.685008,-0.01081,-52.858547,-0.003315
0.113806,28.102816,0.000863,-25.207558,0.002809,-46.68532,-0.010742,-52.858751,-0.003231
0.114472,28.102903,0.000783,-25.208111,0.002366,-46.685625,-0.01068,-52.858975,-0.003134
0.115137,28.103003,0.000684,-25.208649,0.001898,-46.685924,-0.010624,-52.859218,-0.003022
0.115803,28.103112,0.000567,-25.20917,0.001404,-46.686218,-0.010572,-52.859479,-0.002897
0.116468,28.103226,0.000434,-25.209673,0.000889,-46.686505,-0.010525,-52.859758,-0.00276
0.117134,28.103343,0.000286,-25.210158,0.000353,-46.686788,-0.01048,-52.860053,-0.002611
0.117799,28.103459,0.000125,-25.210624,-0.0002,-46.687066,-0.010438,-52.860364,-0.002451
0.118465,28.103572,-4.6e-05,-25.211073,-0.000769,-46.687339,-0.010397,-52.860688,-0.002283
0.11913,28.103678,-0.000226,-25.211504,-0.00135,-46.687608,-0.010355,-52.861025,-0.002106
0.119796,28.103776,-0.000412,-25.211918,-0.00194,-46.687873,-0.010313,-52.861373,-0.001923
0.120462,28.103863,-0.000602,-25.212316,-0.002537,-46.688136,-0.010269,-52.861729,-0.001736
0.121127,28.103938,-0.000793,-25.212699,-0.003137,-46.688396,-0.010222,-52.862093,-0.001545
0.121793,28.103998,-0.000984,-25.213068,-0.003739,-46.688655,-0.010171,-52.862463,-0.001353
0.122458,28.104042,-0.001171,-25.213425,-0.004338,-46.688913,-0.010115,-52.862836,-0.001162
0.123124,28.10407,-0.001354,-25.213772,-0.004931,-46.689171,-0.010053,-52.86321,-0.000973
0.123789,28.10408,-0.00153,-25.21411,-0.005517,-46.68943,-0.009983,-52.863583,-0.000787
0.124455,28.104071,-0.001697,-25.214442,-0.006091,-46.689691,-0.009907,-52.863953,-0.000607
0.12512,28.104043,-0.001855,-25.214767,-0.006651,-46.689953,-0.009821,-52.864318,-0.000434
0.125786,28.103996,-0.002,-25.21509,-0.007195,-46.690219,-0.009727,-52.864675,-0.00027
0.126451,28.103928,-0.002133,-25.21541,-0.007721,-46.690487,-0.009623,-52.865023,-0.000115
0.127117,28.103841,-0.002253,-25.21573,-0.008225,-46.690759,-0.009509,-52.865359,2.8e-05
0.127782,28.103733,-0.002359,-25.216052,-0.008705,-46.691035,-0.009385,-52.865682,0.000159
0.128448,28.103606,-0.00245,-25.216375,-0.009161,-46.691314,-0.009251,-52.865989,0.000277
0.129113,28.103459,-0.002526,-25.216701,-0.009589,-46.691597,-0.009105,-52.86628,0.000381
0.129779,28.103293,-0.002589,-25.217032,-0.00999,-46.691882,-0.00895,-52.866551,0.000471
0.130445,28.103109,-0.002638,-25.217366,-0.010361,-46.692169,-0.008784,-52.866803,0.000547
0.13111,28.102907,-0.002673,-25.217705,-0.010701,-46.692458,-0.008608,-52.867034,0.000607
0.131776,28.102687,-0.002696,-25.218048,-0.011011,-46.692746,-0.008422,-52.867242,0.000653
0.132441,28.102452,-0.002708,-25.218395,-0.011289,-46.693032,-0.008227,-52.867427,0.000685
0.133107,28.102203,-0.002711,-25.218744,-0.011536,-46.693314,-0.008024,-52.867588,0.000703
0.133772,28.10194,-0.002704,-25.219096,-0.011752,-46.69359,-0.007812,-52.867724,0.000708
0.134438,28.101666,-0.002691,-25.219448,-0.011936,-46.693857,-0.007593,-52.867835,0.0007
0.135103,28.101382,-0.002672,-25.219798,-0.012091,-46.694114,-0.007367,-52.86792,0.000682
0.135769,28.10109,-0.002649,-25.220146,-0.012215,-46.694358,-0.007135,-52.867978,0.000654
0.136434,28.100792,-0.002625,-25.22049,-0.012311,-46.694586,-0.006897,-52.86801,0.000617
0.1371,28.10049,-0.0026,-25.220828,-0.01238,-46.694796,-0.006655,-52.868016,0.000574
0.137765,28.100186,-0.002577,-25.221157,-0.012422,-46.694986,-0.00641,-52.867996,0.000525
0.138431,28.099882,-0.002557,-25.221477,-0.01244,-46.695152,-0.006162,-52.86795,0.000473
0.139096,28.099579,-0.002542,-25.221785,-0.012435,-46.695294,-0.005911,-52.867878,0.000419
0.139762,28.09928,-0.002533,-25.22208,-0.012408,-46.695409,-0.005659,-52.867783,0.000365
0.140428,28.098986,-0.002532,-25.22236,-0.012362,-46.695496,-0.005405,-52.867665,0.000314
0.141093,28.0987,-0.00254,-25.222623,-0.012297,-46.695553,-0.005152,-52.867525,0.000267
0.141759,28.098422,-0.002559,-25.222869,-0.012216,-46.695579,-0.004898,-52.867367,0.000225
0.142424,28.098155,-0.002588,-25.223096,-0.012121,-46.695573,-0.004644,-52.867191,0.000192
0.14309,28.097899,-0.002629,-25.223303,-0.012013,-46.695533,-0.004391,-52.867,0.000168
0.143755,28.097658,-0.002682,-25.223489,-0.011893,-46.69546,-0.004138,-52.866798,0.000155
0.144421,28.097431,-0.002748,-25.223652,-0.011763,-46.695352,-0.003886,-52.866587,0.000155
0.145086,28.097221,-0.002827,-25.223791,-0.011624,-46.695208,-0.003634,-52.86637,0.00017
0.145752,28.097028,-0.002919,-25.223907,-0.011478,-46.695029,-0.003382,-52.866151,0.0002
0.146417,28.096853,-0.003023,-25.223997,-0.011326,-46.694814,-0.003129,-52.865932,0.000248
0.147083,28.096698,-0.003139,-25.224062,-0.011168,-46.694562,-0.002876,-52.865717,0.000314
0.147748,28.096563,-0.003266,-25.2241,-0.011006,-46.694274,-0.002621,-52.865507,0.000399
0.148414,28.096448,-0.003403,-25.224113,-0.010839,-46.69395,-0.002363,-52.865306,0.000503
0.149079,28.096354,-0.00355,-25.224099,-0.010669,-46.69359,-0.002103,-52.865114,0.000628
0.149745,28.096281,-0.003705,-25.224058,-0.010495,-46.693194,-0.001838,-52.864934,0.000773
0.150411,28.096228,-0.003867,-25.223992,-0.010318,-46.692764,-0.001568,-52.864767,0.000939
0.151076,28.096196,-0.004033,-25.2239,-0.010138,-46.6923,-0.001291,-52.864613,0.001124
0.151742,28.096183,-0.004204,-25.223783,-0.009954,-46.691804,-0.001008,-52.864472,0.00133
0.152407,28.096189,-0.004376,-25.223642,-0.009767,-46.691277,-0.000715,-52.864344,0.001555
0.153073,28.096213,-0.004548,-25.223479,-0.009575,-46.690723,-0.000414,-52.864228,0.001798
0.153738,28.096254,-0.004718,-25.223295,-0.009378,-46.690142,-0.000101,-52.864125,0.002059
0.154404,28.096311,-0.004884,-25.223091,-0.009175,-46.689539,0.000223,-52.864032,0.002336
0.155069,28.096382,-0.005045,-25.22287,-0.008966,-46.688916,0.000561,-52.863949,0.002627
0.155735,28.096466,-0.005199,-25.222633,-0.008749,-46.688277,0.000912,-52.863874,0.002932
0.1564,28.096562,-0.005343,-25.222381,-0.008525,-46.687625,0.001278,-52.863806,0.003247
0.157066,28.096667,-0.005477,-25.222117,-0.008291,-46.686964,0.00166,-52.863743,0.003573
0.157731,28.096781,-0.005597,-25.221842,-0.008048,-46.686297,0.002058,-52.863683,0.003905
0.158397,28.096901,-0.005704,-25.221558,-0.007794,-46.68563,0.002474,-52.863625,0.004243
0.159062,28.097027,-0.005794,-25.221266,-0.007528,-46.684964,0.002907,-52.863566,0.004584
0.159728,28.097156,-0.005868,-25.220967,-0.00725,-46.684304,0.003357,-52.863505,0.004926
0.160394,28.097287,-0.005923,-25.220663,-0.006959,-46.683654,0.003826,-52.86344,0.005267
0.161059,28.097418,-0.00596,-25.220353,-0.006654,-46.683016,0.004312,-52.86337,0.005605
0.161725,28.097548,-0.005976,-25.220038,-0.006336,-46.682395,0.004816,-52.863292,0.005938
0.16239,28.097675,-0.005971,-25.219719,-0.006002,-46.681793,0.005337,-52.863205,0.006263
0.163056,28.097797,-0.005946,-25.219395,-0.005654,-46.681213,0.005875,-52.863107,0.006579
0.163721,28.097914,-0.005899,-25.219066,-0.005291,-46.680659,0.006428,-52.862997,0.006885
0.164387,28.098023,-0.00583,-25.218732,-0.004914,-46.680133,0.006995,-52.862873,0.007178
0.165052,28.098124,-0.00574,-25.218393,-0.004522,-46.679637,0.007576,-52.862735,0.007457
0.165718,28.098215,-0.005629,-25.218048,-0.004115,-46.679174,0.008169,-52.86258,0.007721
0.166383,28.098296,-0.005497,-25.217696,-0.003695,-46.678744,0.008772,-52.862409,0.007969
0.167049,28.098366,-0.005346,-25.217337,-0.003261,-46.678349,0.009382,-52.862221,0.008201
0.167714,28.098425,-0.005176,-25.21697,-0.002815,-46.677991,0.009999,-52.862014,0.008414
0.16838,28.098473,-0.004987,-25.216595,-0.002358,-46.677669,0.01062,-52.86179,0.008609
0.169045,28.09851,-0.004782,-25.216211,-0.00189,-46.677382,0.011242,-52.861547,0.008787
0.169711,28.098536,-0.004562,-25.215818,-0.001413,-46.677131,0.011863,-52.861287,0.008946
0.170377,28.098554,-0.004328,-25.215416,-0.000927,-46.676914,0.01248,-52.86101,0.009087
0.171042,28.098564,-0.004081,-25.215003,-0.000435,-46.676729,0.01309,-52.860718,0.009211
0.171708,28.098568,-0.003823,-25.214582,6.4e-05,-46.676574,0.013691,-52.860412,0.009318
0.172373,28.098568,-0.003557,-25.214152,0.000567,-46.676447,0.01428,-52.860096,0.009409
0.173039,28.098567,-0.003283,-25.213712,0.001073,-46.676344,0.014854,-52.85977,0.009486
0.173704,28.098567,-0.003005,-25.213265,0.00158,-46.676262,0.015409,-52.859439,0.009548
0.17437,28.098571,-0.002722,-25.212811,0.002088,-46.676199,0.015944,-52.859105,0.009598
0.175035,28.098583,-0.002438,-25.212351,0.002595,-46.67615,0.016455,-52.858773,0.009636
0.175701,28.098605,-0.002154,-25.211885,0.0031,-46.676112,0.01694,-52.858445,0.009665
0.176366,28.098641,-0.001872,-25.211415,0.003601,-46.676081,0.017396,-52.858125,0.009686
0.177032,28.098694,-0.001593,-25.210943,0.004097,-46.676054,0.017821,-52.857816,0.009699
0.177697,28.098766,-0.001319,-25.210468,0.004588,-46.676027,0.018213,-52.857521,0.009707
0.178363,28.098862,-0.001052,-25.209994,0.005072,-46.675996,0.018569,-52.857243,0.009712
0.179028,28.098982,-0.000792,-25.20952,0.005549,-46.675959,0.018888,-52.856983,0.009714
0.179694,28.09913,-0.000542,-25.209048,0.006016,-46.675912,0.019168,-52.856743,0.009715
0.18036,28.099307,-0.000301,-25.20858,0.006475,-46.675852,0.019409,-52.856524,0.009715
0.181025,28.099515,-7.1e-05,-25.208116,0.006923,-46.675776,0.019608,-52.856325,0.009717
0.181691,28.099754,0.000148,-25.207658,0.007361,-46.675683,0.019767,-52.856146,0.009721
0.182356,28.100025,0.000356,-25.207206,0.007787,-46.675569,0.019884,-52.855986,0.009727
0.183022,28.100328,0.000552,-25.206762,0.008202,-46.675432,0.019959,-52.855844,0.009737
