Time (s),WAA_angle,WAA_disp,WFE_angle,WFE_disp,EPS_angle,EPS_disp,EFE_angle,EFE_disp
0.039434,-30.883736,-0.392585,-30.07153,-0.481459,5.456513,-0.751663,32.652025,-0.043509
0.040178,-30.897468,-0.412311,-30.106223,-0.496889,5.455052,-0.735875,32.674897,-0.037849
0.040922,-30.909717,-0.431979,-30.140074,-0.511634,5.453988,-0.717391,32.698756,-0.031524
0.041666,-30.920513,-0.451511,-30.173057,-0.52563,5.453273,-0.696369,32.723589,-0.024533
0.04241,-30.929885,-0.470828,-30.205149,-0.538816,5.452861,-0.672983,32.749381,-0.016877
0.043154,-30.937861,-0.489848,-30.236329,-0.551136,5.452713,-0.647418,32.776118,-0.008562
0.043898,-30.944467,-0.50849,-30.266578,-0.562536,5.452796,-0.619869,32.803783,0.000405
0.044642,-30.949724,-0.526672,-30.295881,-0.572966,5.453078,-0.59054,32.832359,0.010013
0.045386,-30.953649,-0.544311,-30.324224,-0.582379,5.453536,-0.559637,32.861825,0.020249
0.04613,-30.956255,-0.561326,-30.351596,-0.590734,5.454152,-0.52737,32.892162,0.031096
0.046874,-30.957547,-0.577633,-30.377988,-0.597993,5.45491,-0.493947,32.923349,0.042537
0.047618,-30.957529,-0.593154,-30.403393,-0.60412,5.455803,-0.459576,32.955364,0.05455
0.048362,-30.956199,-0.607809,-30.427806,-0.609086,5.456825,-0.424457,32.988185,0.067112
0.049106,-30.953553,-0.62152,-30.451226,-0.612866,5.457978,-0.388786,33.021788,0.080198
0.04985,-30.949584,-0.634213,-30.473652,-0.615438,5.459265,-0.352752,33.05615,0.09378
0.050595,-30.944287,-0.645815,-30.495085,-0.616785,5.460697,-0.316533,33.091246,0.10783
0.051339,-30.937657,-0.656256,-30.515527,-0.616894,5.462284,-0.280294,33.127051,0.122318
0.052083,-30.92969,-0.665469,-30.534981,-0.615758,5.464044,-0.244193,33.163537,0.13721
0.052827,-30.92039,-0.673392,-30.553451,-0.613371,5.465996,-0.208371,33.200674,0.152474
0.053571,-30.909761,-0.679964,-30.570938,-0.609734,5.468162,-0.172959,33.238432,0.168075
0.054315,-30.897812,-0.68513,-30.587448,-0.604851,5.470567,-0.138071,33.276778,0.183978
0.055059,-30.884559,-0.688839,-30.602985,-0.59873,5.473239,-0.103811,33.315676,0.200147
0.055803,-30.870016,-0.691044,-30.617555,-0.591382,5.476209,-0.070266,33.35509,0.216544
0.056547,-30.854204,-0.691703,-30.631165,-0.582823,5.47951,-0.03751,33.394985,0.233133
0.057291,-30.837143,-0.690778,-30.643827,-0.573071,5.483177,-0.005604,33.435323,0.249876
0.058035,-30.818853,-0.688236,-30.655555,-0.56215,5.487248,0.025404,33.476067,0.266734
0.058779,-30.799357,-0.684049,-30.666364,-0.550084,5.491764,0.055479,33.517178,0.283671
0.059523,-30.778677,-0.678197,-30.676274,-0.5369,5.496766,0.084599,33.558621,0.300647
0.060267,-30.756833,-0.67066,-30.685309,-0.522631,5.502297,0.112751,33.60036,0.317626
0.061011,-30.733848,-0.661427,-30.693494,-0.507309,5.508403,0.139933,33.642357,0.334569
0.061755,-30.709746,-0.650491,-30.700854,-0.49097,5.515127,0.166154,33.684578,0.35144
0.062499,-30.684553,-0.637851,-30.707418,-0.473651,5.522515,0.19143,33.726985,0.3682
0.063243,-30.658298,-0.623511,-30.713213,-0.455392,5.530613,0.215784,33.769544,0.384814
0.063987,-30.631012,-0.607478,-30.718266,-0.436233,5.539463,0.239249,33.812218,0.401245
0.064731,-30.602729,-0.589768,-30.722603,-0.416217,5.549111,0.26186,33.854971,0.417458
0.065475,-30.573486,-0.570398,-30.726251,-0.395387,5.559601,0.283658,33.897766,0.433418
0.066219,-30.543319,-0.549394,-30.729233,-0.373789,5.570976,0.304691,33.940569,0.449089
0.066963,-30.512269,-0.526784,-30.731576,-0.351467,5.583279,0.325005,33.983345,0.464439
0.067707,-30.480375,-0.5026,-30.733301,-0.328469,5.596553,0.344653,34.02606,0.479434
0.068451,-30.447675,-0.476882,-30.734435,-0.304841,5.610843,0.363688,34.068681,0.494042
0.069195,-30.414208,-0.44967,-30.735001,-0.28063,5.62619,0.382162,34.111176,0.50823
0.069939,-30.380013,-0.421012,-30.735024,-0.255884,5.642637,0.400131,34.153517,0.521969
0.070684,-30.345127,-0.390957,-30.734529,-0.230651,5.660223,0.417647,34.195675,0.535228
0.071428,-30.309585,-0.35956,-30.733542,-0.20498,5.678988,0.434764,34.237621,0.547978
0.072172,-30.273424,-0.326877,-30.732091,-0.178917,5.698966,0.451533,34.279329,0.56019
0.072916,-30.23668,-0.29297,-30.730203,-0.152512,5.720192,0.468006,34.320774,0.571837
0.07366,-30.199389,-0.257903,-30.727907,-0.125811,5.742694,0.484229,34.361931,0.582894
0.074404,-30.161587,-0.221741,-30.725231,-0.098862,5.766499,0.50025,34.402775,0.593333
0.075148,-30.12331,-0.184554,-30.722203,-0.071711,5.791633,0.516111,34.443284,0.603132
0.075892,-30.084592,-0.146414,-30.71885,-0.044405,5.818119,0.531854,34.483435,0.612267
0.076636,-30.045466,-0.107393,-30.7152,-0.01699,5.845978,0.547517,34.523209,0.620716
0.07738,-30.005965,-0.067568,-30.711276,0.010491,5.875232,0.563136,34.562587,0.628458
0.078124,-29.966119,-0.027014,-30.707102,0.037991,5.905904,0.578744,34.60155,0.635474
0.078868,-29.925955,0.01419,-30.702697,0.06547,5.938016,0.59437,34.640085,0.641746
0.079612,-29.885499,0.055966,-30.69808,0.092883,5.971592,0.610043,34.678178,0.647256
0.080356,-29.844772,0.098232,-30.693266,0.120189,6.006657,0.625785,34.715816,0.65199
0.0811,-29.803794,0.140909,-30.688268,0.147348,6.043236,0.64162,34.75299,0.655933
0.081844,-29.762582,0.183917,-30.683097,0.174321,6.081357,0.657566,34.78969,0.659073
0.082588,-29.72115,0.227174,-30.67776,0.201069,6.121045,0.67364,34.825908,0.661399
0.083332,-29.67951,0.270599,-30.672266,0.227555,6.162328,0.689855,34.861636,0.662903
0.084076,-29.637669,0.314114,-30.666621,0.253743,6.205232,0.706224,34.896867,0.663575
0.08482,-29.595634,0.357638,-30.660831,0.279598,6.249785,0.722757,34.931593,0.663411
0.085564,-29.55341,0.401092,-30.6549,0.305088,6.296012,0.739461,34.965808,0.662405
0.086308,-29.510996,0.444399,-30.648836,0.330179,6.343942,0.756342,34.999502,0.660556
0.087052,-29.468392,0.487484,-30.642645,0.354843,6.393605,0.773404,35.032668,0.657862
0.087796,-29.425591,0.530269,-30.636338,0.379051,6.445031,0.79065,35.065297,0.654324
0.08854,-29.382588,0.572684,-30.629923,0.402774,6.498251,0.808081,35.097377,0.649945
0.089284,-29.339372,0.614655,-30.623416,0.425987,6.553298,0.825697,35.128896,0.644729
0.090029,-29.295928,0.656113,-30.616832,0.448667,6.610207,0.843497,35.159843,0.638681
0.090773,-29.25224,0.696992,-30.610192,0.470792,6.669013,0.86148,35.1902,0.63181
0.091517,-29.208288,0.737225,-30.60352,0.492341,6.729751,0.879641,35.21995,0.624123
0.092261,-29.164051,0.77675,-30.596842,0.513295,6.792456,0.897979,35.249074,0.615633
0.093005,-29.119502,0.815507,-30.590191,0.533639,6.85716,0.916488,35.277548,0.60635
0.093749,-29.074615,0.853437,-30.583599,0.553357,6.923897,0.935166,35.305347,0.596288
0.094493,-29.02936,0.890487,-30.577103,0.572436,6.992696,0.954007,35.332444,0.585462
0.095237,-28.983708,0.926603,-30.570738,0.590864,7.063586,0.973007,35.358812,0.573888
0.095981,-28.937627,0.961738,-30.564542,0.608632,7.136593,0.992162,35.384421,0.561582
0.096725,-28.891087,0.995843,-30.558549,0.62573,7.211741,1.011467,35.409242,0.548562
0.097469,-28.844059,1.028877,-30.552791,0.642152,7.289052,1.030917,35.433245,0.534847
0.098213,-28.796513,1.060799,-30.547298,0.657892,7.368544,1.05051,35.456402,0.520454
0.098957,-28.748424,1.091572,-30.542094,0.672944,7.450232,1.07024,35.478685,0.505403
0.099701,-28.699768,1.121162,-30.537199,0.687304,7.534127,1.090104,35.500067,0.489714
0.100445,-28.650522,1.14954,-30.532628,0.700968,7.620235,1.110099,35.520523,0.473406
0.101189,-28.600671,1.176677,-30.528391,0.713935,7.708558,1.130222,35.540026,0.456498
0.101933,-28.5502,1.202549,-30.524496,0.726201,7.799088,1.150471,35.558551,0.43901
0.102677,-28.499098,1.227137,-30.520946,0.737763,7.89181,1.170842,35.576072,0.42096
0.103421,-28.44736,1.250421,-30.517741,0.74862,7.986701,1.191333,35.592564,0.402365
0.104165,-28.394983,1.272389,-30.514879,0.75877,8.083731,1.211942,35.608004,0.383244
0.104909,-28.341968,1.293028,-30.512357,0.768209,8.182859,1.232665,35.622369,0.363613
0.105653,-28.28832,1.31233,-30.51017,0.776937,8.284037,1.253501,35.63564,0.343488
0.106397,-28.234048,1.330292,-30.508312,0.784951,8.38721,1.274445,35.647803,0.322883
0.107141,-28.179166,1.34691,-30.506776,0.792248,8.492315,1.295493,35.65885,0.301812
0.107885,-28.123689,1.362186,-30.505553,0.798827,8.599282,1.316641,35.668778,0.280289
0.108629,-28.067638,1.376125,-30.504636,0.804684,8.708032,1.337882,35.677593,0.258325
0.109373,-28.011038,1.388732,-30.504015,0.80982,8.81848,1.35921,35.685306,0.235932
0.110118,-27.953918,1.400018,-30.503681,0.81423,8.930534,1.380614,35.691936,0.213118
0.110862,-27.89631,1.409995,-30.503625,0.817916,9.044093,1.402084,35.697506,0.189895
0.111606,-27.838254,1.418677,-30.503837,0.820875,9.159044,1.423607,35.702043,0.16627
