Time (s),WAA_angle,WAA_disp,WFE_angle,WFE_disp,EPS_angle,EPS_disp,EFE_angle,EFE_disp
0.042422,-29.913322,0.006511,-19.552081,-0.133196,9.524668,0.101956,25.522863,0.108921
0.04318,-29.917028,0.007486,-19.568358,-0.140996,9.539517,0.106467,25.528098,0.109249
0.043937,-29.920726,0.00851,-19.584799,-0.148723,9.554592,0.11098,25.53322,0.109372
0.044695,-29.924364,0.009578,-19.601403,-0.156335,9.569886,0.115486,25.538232,0.109296
0.045452,-29.927892,0.010684,-19.618163,-0.163794,9.585393,0.119977,25.543135,0.109026
0.04621,-29.931258,0.011822,-19.635068,-0.171061,9.601106,0.124446,25.547932,0.108571
0.046967,-29.93441,0.012986,-19.652104,-0.178103,9.617019,0.128885,25.552625,0.107936
0.047725,-29.937292,0.014167,-19.669255,-0.184889,9.633125,0.133288,25.557218,0.107129
0.048482,-29.93985,0.015358,-19.686499,-0.191389,9.649416,0.137648,25.561712,0.106156
0.04924,-29.942026,0.01655,-19.703812,-0.197581,9.665888,0.141959,25.566111,0.105024
0.049997,-29.943761,0.017736,-19.721168,-0.203444,9.682533,0.146216,25.570416,0.103739
0.050755,-29.944995,0.018906,-19.738536,-0.20896,9.699347,0.150412,25.574631,0.102308
0.051513,-29.945664,0.02005,-19.755884,-0.214119,9.716323,0.154543,25.578756,0.100737
0.05227,-29.945706,0.021161,-19.773177,-0.21891,9.733456,0.158604,25.582794,0.099031
0.053028,-29.945057,0.022229,-19.790378,-0.223328,9.750741,0.162589,25.586747,0.097195
0.053785,-29.943653,0.023244,-19.807451,-0.227371,9.768172,0.166495,25.590614,0.095235
0.054543,-29.941433,0.0242,-19.824356,-0.231041,9.785744,0.170317,25.594399,0.093156
0.0553,-29.938339,0.025086,-19.841057,-0.23434,9.803452,0.174049,25.598102,0.090962
0.056058,-29.934317,0.025896,-19.857521,-0.237274,9.821289,0.177689,25.601724,0.088658
0.056815,-29.929321,0.026622,-19.873715,-0.239852,9.839249,0.181232,25.605268,0.086248
0.057573,-29.923315,0.027257,-19.889614,-0.242081,9.857326,0.184674,25.608734,0.083736
0.05833,-29.916274,0.027796,-19.905197,-0.243972,9.875513,0.188011,25.612127,0.081125
0.059088,-29.90819,0.028234,-19.92045,-0.245535,9.893803,0.191238,25.615447,0.07842
0.059845,-29.899072,0.028567,-19.935366,-0.246781,9.912187,0.194352,25.618699,0.075625
0.060603,-29.888954,0.028791,-19.949945,-0.247719,9.930657,0.197348,25.621886,0.072743
0.061361,-29.877893,0.028904,-19.964194,-0.248358,9.949204,0.200223,25.625013,0.069777
0.062118,-29.865976,0.028907,-19.978127,-0.248707,9.967816,0.202972,25.628084,0.066733
0.062876,-29.853317,0.028799,-19.991764,-0.248773,9.986484,0.205592,25.631105,0.063614
0.063633,-29.840054,0.028582,-20.005129,-0.248561,10.005194,0.208078,25.63408,0.060423
0.064391,-29.826346,0.028258,-20.01825,-0.248075,10.023934,0.210427,25.637015,0.057165
0.065148,-29.812367,0.027834,-20.031158,-0.247318,10.042692,0.212634,25.639915,0.053844
