Time (s),WAA_angle,WAA_disp,WFE_angle,WFE_disp,EPS_angle,EPS_disp,EFE_angle,EFE_disp
0.024849,12.303652,0.012814,-30.600272,-0.093394,-50.561233,-0.012956,-56.198052,-0.00659
0.025626,12.325644,0.014625,-30.628649,-0.103367,-50.560313,-0.013814,-56.197859,-0.006989
0.026402,12.348095,0.016608,-30.657334,-0.113812,-50.559191,-0.014626,-56.197577,-0.007363
0.027179,12.370994,0.018771,-30.686286,-0.124697,-50.557862,-0.015381,-56.197196,-0.007706
0.027955,12.394329,0.021122,-30.715467,-0.135983,-50.556322,-0.016065,-56.196706,-0.008015
0.028732,12.418089,0.023665,-30.744837,-0.147632,-50.554564,-0.016667,-56.196097,-0.008285
0.029508,12.442263,0.026408,-30.774359,-0.159598,-50.552584,-0.017175,-56.195361,-0.008511
0.030285,12.466838,0.029355,-30.803994,-0.171837,-50.550375,-0.017577,-56.194487,-0.008689
0.031062,12.491803,0.032511,-30.833706,-0.184298,-50.547933,-0.017864,-56.193467,-0.008816
0.031838,12.517147,0.03588,-30.863458,-0.196931,-50.545252,-0.018025,-56.192294,-0.008888
0.032615,12.542858,0.039465,-30.893214,-0.209684,-50.54233,-0.018051,-56.19096,-0.008903
0.033391,12.568925,0.043269,-30.922936,-0.222503,-50.539164,-0.017935,-56.189461,-0.008856
0.034168,12.595334,0.047293,-30.952587,-0.235334,-50.535751,-0.017669,-56.187792,-0.008747
0.034944,12.622075,0.051539,-30.982131,-0.248122,-50.532091,-0.017248,-56.185952,-0.008572
0.035721,12.649136,0.056006,-31.01153,-0.260813,-50.528184,-0.016665,-56.183938,-0.008329
0.036497,12.676504,0.060694,-31.040748,-0.273355,-50.524032,-0.015918,-56.181749,-0.008016
0.037274,12.704168,0.065601,-31.069749,-0.285693,-50.519636,-0.015003,-56.179384,-0.007632
0.03805,12.732117,0.070724,-31.098498,-0.297778,-50.514998,-0.013918,-56.176843,-0.007174
0.038827,12.760342,0.076061,-31.126962,-0.30956,-50.510123,-0.012662,-56.174124,-0.006641
0.039603,12.788832,0.081607,-31.155106,-0.32099,-50.505015,-0.011236,-56.171227,-0.006032
0.04038,12.817579,0.087356,-31.182899,-0.332023,-50.499678,-0.00964,-56.168149,-0.005344
0.041157,12.846574,0.093304,-31.210308,-0.342615,-50.494117,-0.007876,-56.164889,-0.004577
0.041933,12.875809,0.099442,-31.237301,-0.352726,-50.488341,-0.005946,-56.161442,-0.003729
0.04271,12.905277,0.105763,-31.263847,-0.362317,-50.482355,-0.003855,-56.157806,-0.002799
0.043486,12.93497,0.112259,-31.289911,-0.371351,-50.476171,-0.001607,-56.153975,-0.001786
0.044263,12.964882,0.118921,-31.315462,-0.379797,-50.469796,0.000795,-56.149947,-0.000689
0.045039,12.995004,0.125737,-31.340465,-0.387623,-50.463243,0.003344,-56.145715,0.000493
0.045816,13.025331,0.132698,-31.364887,-0.394801,-50.456521,0.006034,-56.141274,0.00176
0.046592,13.055855,0.139791,-31.388696,-0.401307,-50.449643,0.008859,-56.13662,0.003113
0.047369,13.086569,0.147005,-31.411857,-0.407117,-50.442618,0.011811,-56.131746,0.004553
0.048145,13.117465,0.154326,-31.434339,-0.412213,-50.435459,0.014883,-56.126646,0.006079
0.048922,13.148537,0.161741,-31.45611,-0.416576,-50.428176,0.018068,-56.121314,0.007691
0.049698,13.179776,0.169235,-31.477138,-0.42019,-50.420777,0.021355,-56.115745,0.00939
0.050475,13.211175,0.176795,-31.497391,-0.423044,-50.413271,0.024738,-56.109933,0.011175
0.051252,13.242724,0.184405,-31.516838,-0.425126,-50.405665,0.028207,-56.103871,0.013045
0.052028,13.274415,0.19205,-31.535445,-0.426426,-50.397967,0.031752,-56.097555,0.014999
0.052805,13.306236,0.199713,-31.553179,-0.426939,-50.390183,0.035363,-56.090982,0.017037
0.053581,13.338178,0.20738,-31.570004,-0.426656,-50.382318,0.039032,-56.084146,0.019158
0.054358,13.370227,0.215032,-31.585886,-0.425576,-50.374377,0.042747,-56.077045,0.02136
0.055134,13.402372,0.222655,-31.600793,-0.423694,-50.366367,0.046499,-56.069677,0.023643
0.055911,13.434598,0.230231,-31.614694,-0.42101,-50.358292,0.050276,-56.062039,0.026004
0.056687,13.466892,0.237744,-31.627563,-0.417521,-50.350159,0.054069,-56.054131,0.028444
0.057464,13.499239,0.245177,-31.639377,-0.41323,-50.341974,0.057867,-56.045952,0.03096
0.05824,13.531622,0.252513,-31.650122,-0.408137,-50.333743,0.061658,-56.037501,0.03355
0.059017,13.564026,0.259735,-31.659786,-0.402243,-50.325475,0.065434,-56.028778,0.036214
0.059793,13.596433,0.266828,-31.668365,-0.395552,-50.31718,0.069182,-56.019785,0.038949
0.06057,13.628827,0.273775,-31.67586,-0.388066,-50.308868,0.072893,-56.010522,0.041755
0.061347,13.661189,0.28056,-31.682272,-0.37979,-50.300552,0.076556,-56.000991,0.044629
0.062123,13.693499,0.287168,-31.687604,-0.370727,-50.292246,0.080161,-55.991196,0.047571
0.0629,13.725737,0.293582,-31.691857,-0.360882,-50.283966,0.083699,-55.98114,0.050577
0.063676,13.757883,0.299788,-31.69503,-0.35026,-50.27573,0.087161,-55.970827,0.053647
0.064453,13.789914,0.305772,-31.697114,-0.338867,-50.267557,0.090536,-55.960265,0.056779
0.065229,13.821808,0.311518,-31.698098,-0.326711,-50.259469,0.093817,-55.949459,0.05997
0.066006,13.853543,0.317014,-31.697961,-0.313797,-50.251486,0.096994,-55.938419,0.063219
0.066782,13.885096,0.322247,-31.696679,-0.300136,-50.243632,0.10006,-55.927155,0.066523
0.067559,13.916446,0.327203,-31.69422,-0.285735,-50.235929,0.103007,-55.915676,0.06988
0.068335,13.947571,0.331871,-31.690549,-0.270606,-50.2284,0.105826,-55.903994,0.073288
0.069112,13.97845,0.336239,-31.685626,-0.254759,-50.221068,0.108512,-55.892123,0.076743
0.069888,14.009063,0.340296,-31.679411,-0.238208,-50.213958,0.111056,-55.880077,0.080243
0.070665,14.039392,0.344032,-31.671864,-0.220967,-50.207091,0.113452,-55.867871,0.083784
0.071442,14.069417,0.347438,-31.662948,-0.203049,-50.200491,0.115693,-55.855523,0.087362
0.072218,14.099123,0.350503,-31.652633,-0.184472,-50.194181,0.117771,-55.843053,0.090973
0.072995,14.12849,0.35322,-31.640896,-0.165252,-50.188185,0.119681,-55.83048,0.094613
0.073771,14.157504,0.355581,-31.627722,-0.145407,-50.182526,0.121416,-55.817829,0.098276
0.074548,14.186147,0.357579,-31.613105,-0.124956,-50.177227,0.122967,-55.805121,0.101957
0.075324,14.214405,0.359207,-31.597046,-0.103917,-50.172308,0.124329,-55.792383,0.10565
0.076101,14.242263,0.360458,-31.579553,-0.082312,-50.167789,0.125495,-55.779642,0.109349
0.076877,14.269708,0.361328,-31.56064,-0.060158,-50.163688,0.126455,-55.766922,0.113045
0.077654,14.296728,0.361812,-31.540325,-0.037478,-50.160019,0.127204,-55.754253,0.116732
0.07843,14.323312,0.361906,-31.51863,-0.014291,-50.156792,0.127732,-55.74166,0.120401
0.079207,14.34945,0.361605,-31.495577,0.009383,-50.154016,0.128032,-55.729172,0.124043
0.079983,14.375133,0.360906,-31.471193,0.033522,-50.151694,0.128094,-55.716814,0.127648
0.08076,14.400356,0.359808,-31.445504,0.058107,-50.149828,0.127912,-55.704614,0.131205
0.081537,14.425111,0.358308,-31.418544,0.083118,-50.148415,0.127475,-55.692598,0.134704
0.082313,14.449395,0.356403,-31.390344,0.108532,-50.147453,0.126775,-55.680793,0.138132
0.08309,14.473203,0.354094,-31.360946,0.134331,-50.146937,0.125804,-55.669226,0.141477
0.083866,14.496533,0.35138,-31.330391,0.160491,-50.146863,0.124551,-55.657923,0.144725
0.084643,14.519383,0.348259,-31.298726,0.186993,-50.147226,0.12301,-55.646912,0.147863
0.085419,14.541752,0.344733,-31.266003,0.213813,-50.148022,0.121171,-55.636218,0.150876
0.086196,14.563641,0.340802,-31.232274,0.240929,-50.149248,0.119027,-55.625866,0.153749
0.086972,14.585052,0.336467,-31.197593,0.268317,-50.150901,0.116572,-55.61588,0.156466
0.087749,14.605989,0.33173,-31.162013,0.295951,-50.15298,0.113798,-55.606282,0.159012
0.088525,14.626456,0.326591,-31.125588,0.323805,-50.155482,0.1107,-55.597094,0.161369
0.089302,14.64646,0.321054,-31.088371,0.351851,-50.158406,0.107275,-55.588334,0.163521
0.090079,14.66601,0.315121,-31.050411,0.380061,-50.161749,0.103518,-55.580019,0.165451
0.090855,14.685116,0.308795,-31.011758,0.408401,-50.16551,0.099429,-55.572165,0.167142
0.091632,14.703789,0.302078,-30.972459,0.43684,-50.169682,0.095005,-55.564787,0.168577
0.092408,14.722041,0.294975,-30.932558,0.465341,-50.174259,0.090249,-55.557898,0.169739
0.093185,14.739887,0.287489,-30.892103,0.493868,-50.179229,0.085162,-55.551512,0.17061
0.093961,14.75734,0.279624,-30.851137,0.52238,-50.18458,0.079748,-55.545642,0.171176
0.094738,14.774417,0.271385,-30.809704,0.550838,-50.190296,0.074013,-55.5403,0.171419
0.095514,14.791131,0.262777,-30.767849,0.579197,-50.196358,0.067962,-55.535497,0.171324
0.096291,14.807498,0.253805,-30.725613,0.607412,-50.202748,0.061605,-55.531243,0.170877
0.097067,14.823532,0.244473,-30.68304,0.635436,-50.209445,0.05495,-55.527546,0.170063
0.097844,14.839248,0.234789,-30.640171,0.66322,-50.216428,0.04801,-55.524412,0.16887
0.09862,14.85466,0.224758,-30.597045,0.690716,-50.223676,0.040796,-55.521845,0.167285
0.099397,14.869778,0.214386,-30.553702,0.71787,-50.231169,0.033321,-55.519846,0.165297
0.100174,14.884614,0.20368,-30.510181,0.744633,-50.238889,0.025601,-55.518412,0.162898
0.10095,14.899178,0.192648,-30.466519,0.770951,-50.246819,0.017653,-55.517541,0.160078
0.101727,14.913478,0.181298,-30.422753,0.796772,-50.254942,0.009492,-55.517227,0.156831
0.102503,14.927521,0.169636,-30.378922,0.822043,-50.263243,0.001138,-55.517461,0.15315
0.10328,14.941312,0.157671,-30.335063,0.846711,-50.27171,-0.007391,-55.518236,0.149033
0.104056,14.954855,0.145413,-30.291215,0.870726,-50.28033,-0.016075,-55.519542,0.144476
0.104833,14.968153,0.132869,-30.247416,0.894035,-50.289091,-0.024893,-55.521371,0.139478
0.105609,14.981207,0.120051,-30.203706,0.916591,-50.297983,-0.033824,-55.523714,0.13404
0.106386,14.994018,0.106967,-30.160122,0.938345,-50.306998,-0.042846,-55.526561,0.128165
0.107162,15.006585,0.093627,-30.116703,0.959251,-50.316127,-0.051936,-55.529907,0.121856
0.107939,15.018906,0.080044,-30.073486,0.979265,-50.325363,-0.061073,-55.533742,0.115119
0.108715,15.030979,0.066227,-30.030508,0.998345,-50.3347,-0.070233,-55.538062,0.107961
0.109492,15.042801,0.052189,-29.987804,1.016452,-50.344135,-0.079394,-55.542859,0.100392
0.110269,15.054368,0.037941,-29.945411,1.033549,-50.353663,-0.088533,-55.548128,0.092422
0.111045,15.065673,0.023497,-29.903361,1.049601,-50.363281,-0.097628,-55.553862,0.084063
0.111822,15.076712,0.008868,-29.86169,1.064578,-50.372989,-0.106656,-55.560053,0.075329
0.112598,15.087475,-0.005933,-29.820432,1.078451,-50.382785,-0.115597,-55.566691,0.066235
0.113375,15.097956,-0.02089,-29.779621,1.091193,-50.392668,-0.124429,-55.573765,0.056798
0.114151,15.108145,-0.035991,-29.739293,1.102783,-50.402641,-0.133133,-55.581262,0.047034
0.114928,15.118032,-0.051222,-29.699482,1.1132,-50.412702,-0.141688,-55.589168,0.036963
0.115704,15.127606,-0.066567,-29.660223,1.122428,-50.422854,-0.150077,-55.597465,0.026604
0.116481,15.136857,-0.082013,-29.621551,1.130451,-50.433098,-0.158282,-55.606136,0.015978
0.117257,15.145774,-0.097543,-29.583501,1.137257,-50.443436,-0.166288,-55.615164,0.005107
0.118034,15.154347,-0.113143,-29.546106,1.142839,-50.45387,-0.17408,-55.624531,-0.005988
0.11881,15.162564,-0.128796,-29.509398,1.147188,-50.464401,-0.181643,-55.634219,-0.017284
0.119587,15.170417,-0.144489,-29.473411,1.1503,-50.47503,-0.188967,-55.64421,-0.028757
0.120364,15.177895,-0.160203,-29.438175,1.152173,-50.485761,-0.19604,-55.654489,-0.040386
0.12114,15.184987,-0.175925,-29.403723,1.152806,-50.496593,-0.202854,-55.66504,-0.052145
0.121917,15.191683,-0.191637,-29.370087,1.152201,-50.507527,-0.2094,-55.675847,-0.064013
0.122693,15.197972,-0.207325,-29.3373,1.15036,-50.518564,-0.215671,-55.686896,-0.075964
0.12347,15.20384,-0.222971,-29.305394,1.147289,-50.529702,-0.221665,-55.698171,-0.087975
0.124246,15.209276,-0.238561,-29.274403,1.142994,-50.540941,-0.227376,-55.709659,-0.100023
0.125023,15.214268,-0.254079,-29.244362,1.137482,-50.552276,-0.232802,-55.721345,-0.112085
0.125799,15.218802,-0.26951,-29.215302,1.130761,-50.563706,-0.237944,-55.733214,-0.124137
0.126576,15.222867,-0.284837,-29.187254,1.122841,-50.575225,-0.242801,-55.745251,-0.136157
0.127352,15.226452,-0.300047,-29.160247,1.113732,-50.586826,-0.247374,-55.757441,-0.148123
0.128129,15.229548,-0.315124,-29.13431,1.103446,-50.598503,-0.251667,-55.76977,-0.160012
0.128905,15.232146,-0.330055,-29.109464,1.091994,-50.610245,-0.255683,-55.782221,-0.171803
0.129682,15.234241,-0.344826,-29.085731,1.079389,-50.622041,-0.259425,-55.794779,-0.183475
0.130459,15.235826,-0.359422,-29.06313,1.065644,-50.633879,-0.2629,-55.807428,-0.195008
0.131235,15.236897,-0.373832,-29.041679,1.050772,-50.645744,-0.266112,-55.820152,-0.206381
0.132012,15.237451,-0.388042,-29.021392,1.034787,-50.657617,-0.269068,-55.832934,-0.217577
0.132788,15.237481,-0.402041,-29.002286,1.017704,-50.669481,-0.271774,-55.845756,-0.228575
0.133565,15.236984,-0.415817,-28.984375,0.999537,-50.681314,-0.274236,-55.8586,-0.239359
0.134341,15.235951,-0.42936,-28.967673,0.980301,-50.693095,-0.276461,-55.871446,-0.24991
0.135118,15.234374,-0.44266,-28.95219,0.960013,-50.7048,-0.278455,-55.884276,-0.260213
0.135894,15.232241,-0.455707,-28.937936,0.938687,-50.716405,-0.280225,-55.89707,-0.270251
0.136671,15.229541,-0.468493,-28.924915,0.91634,-50.727888,-0.281775,-55.909809,-0.28001
0.137447,15.226256,-0.481009,-28.913127,0.89299,-50.739226,-0.283112,-55.922476,-0.289475
0.138224,15.222371,-0.493248,-28.902564,0.868654,-50.750397,-0.284239,-55.935051,-0.298631
0.139,15.217866,-0.505203,-28.893217,0.84335,-50.761381,-0.28516,-55.94752,-0.307466
0.139777,15.212722,-0.516869,-28.885067,0.817097,-50.772159,-0.285879,-55.959867,-0.315967
0.140554,15.206918,-0.52824,-28.878093,0.789916,-50.782715,-0.286397,-55.972077,-0.324122
0.14133,15.200435,-0.539312,-28.872272,0.761827,-50.793035,-0.286716,-55.984138,-0.33192
0.142107,15.193256,-0.550081,-28.86758,0.732853,-50.803105,-0.286835,-55.996038,-0.339351
0.142883,15.185366,-0.560544,-28.863995,0.703015,-50.812913,-0.286754,-56.007768,-0.346402
0.14366,15.176752,-0.570698,-28.861497,0.672339,-50.822449,-0.286469,-56.019316,-0.353066
0.144436,15.167405,-0.580543,-28.860072,0.640849,-50.831703,-0.285979,-56.030674,-0.359333
0.145213,15.157317,-0.590077,-28.859712,0.608574,-50.840668,-0.285279,-56.041834,-0.365195
0.145989,15.146485,-0.599301,-28.860411,0.575541,-50.849335,-0.284363,-56.052789,-0.370642
0.146766,15.134905,-0.608213,-28.862173,0.541782,-50.857697,-0.283226,-56.063531,-0.375669
0.147542,15.122577,-0.616817,-28.865003,0.507327,-50.865749,-0.281861,-56.074054,-0.380267
0.148319,15.109502,-0.625114,-28.868911,0.47221,-50.873484,-0.280261,-56.084353,-0.384431
0.149095,15.095681,-0.633105,-28.87391,0.436467,-50.880899,-0.278418,-56.094423,-0.388154
0.149872,15.081118,-0.640794,-28.880011,0.400135,-50.887988,-0.276323,-56.104258,-0.391433
0.150649,15.065816,-0.648186,-28.887226,0.363251,-50.894745,-0.273969,-56.113854,-0.394261
0.151425,15.049782,-0.655283,-28.895559,0.325857,-50.901166,-0.271346,-56.123208,-0.396636
0.152202,15.033022,-0.66209,-28.905009,0.287993,-50.907246,-0.268447,-56.132315,-0.398554
0.152978,15.015547,-0.668613,-28.915566,0.249702,-50.912978,-0.265264,-56.141171,-0.400012
0.153755,14.997367,-0.674858,-28.927212,0.211025,-50.918355,-0.261789,-56.149773,-0.401011
0.154531,14.978495,-0.680829,-28.939921,0.172009,-50.92337,-0.258015,-56.158117,-0.401547
0.155308,14.958944,-0.686535,-28.953662,0.132695,-50.928018,-0.253936,-56.1662,-0.401622
0.156084,14.938725,-0.69198,-28.968398,0.09313,-50.932292,-0.249546,-56.174021,-0.401237
0.156861,14.91785,-0.697173,-28.98409,0.053357,-50.936188,-0.244841,-56.181577,-0.400392
0.157637,14.896328,-0.702121,-29.000699,0.01342,-50.939703,-0.239818,-56.188867,-0.399091
0.158414,14.874162,-0.70683,-29.018192,-0.026638,-50.942835,-0.234474,-56.195893,-0.397337
0.15919,14.851355,-0.711309,-29.036535,-0.066772,-50.945585,-0.228809,-56.202656,-0.395135
0.159967,14.827903,-0.715565,-29.055706,-0.10694,-50.947954,-0.222821,-56.20916,-0.392488
0.160744,14.803798,-0.719606,-29.075687,-0.147101,-50.949947,-0.216512,-56.215407,-0.389404
0.16152,14.779026,-0.723439,-29.096467,-0.187213,-50.951566,-0.209884,-56.221405,-0.385888
0.162297,14.753569,-0.727072,-29.118042,-0.227237,-50.952817,-0.202941,-56.227158,-0.381949
0.163073,14.727405,-0.730514,-29.140417,-0.267131,-50.953701,-0.195687,-56.232675,-0.377594
0.16385,14.700509,-0.73377,-29.163598,-0.306859,-50.954221,-0.188129,-56.237962,-0.372833
0.164626,14.672852,-0.73685,-29.187599,-0.346381,-50.954375,-0.180272,-56.243028,-0.367674
0.165403,14.644405,-0.739758,-29.212433,-0.38566,-50.954162,-0.172125,-56.247882,-0.36213
0.166179,14.615138,-0.742503,-29.238119,-0.424661,-50.953577,-0.163696,-56.252531,-0.35621
0.166956,14.58502,-0.745091,-29.264672,-0.463347,-50.952612,-0.154995,-56.256984,-0.349926
0.167732,14.554023,-0.747529,-29.292111,-0.501685,-50.951258,-0.146033,-56.26125,-0.34329
0.168509,14.522121,-0.749821,-29.320448,-0.53964,-50.949506,-0.136821,-56.265335,-0.336316
0.169285,14.489293,-0.751974,-29.349694,-0.577181,-50.947342,-0.12737,-56.269248,-0.329016
0.170062,14.455521,-0.753992,-29.379854,-0.614276,-50.944754,-0.117694,-56.272995,-0.321404
0.170839,14.420794,-0.755881,-29.410927,-0.650896,-50.941732,-0.107805,-56.276584,-0.313495
0.171615,14.385109,-0.757645,-29.442906,-0.687013,-50.938265,-0.097716,-56.280019,-0.305303
0.172392,14.348467,-0.759288,-29.475773,-0.7226,-50.934346,-0.087441,-56.283306,-0.296844
0.173168,14.310878,-0.760813,-29.509505,-0.757632,-50.929969,-0.076993,-56.286449,-0.288132
0.173945,14.272359,-0.762224,-29.544068,-0.792087,-50.925134,-0.066386,-56.289452,-0.279184
0.174721,14.232933,-0.763525,-29.579424,-0.825943,-50.919841,-0.055634,-56.292319,-0.270016
0.175498,14.192628,-0.764716,-29.615527,-0.859181,-50.914096,-0.044749,-56.295052,-0.260644
0.176274,14.151476,-0.765801,-29.652328,-0.891785,-50.907906,-0.033745,-56.297654,-0.251084
0.177051,14.109514,-0.766781,-29.689774,-0.923737,-50.901278,-0.022633,-56.300127,-0.241353
0.177827,14.06678,-0.767658,-29.727811,-0.955026,-50.894225,-0.011425,-56.302473,-0.231467
0.178604,14.023313,-0.768434,-29.766383,-0.985638,-50.886756,-0.000134,-56.304696,-0.221444
0.17938,13.979155,-0.769108,-29.805436,-1.015562,-50.878883,0.011231,-56.306795,-0.211298
0.180157,13.934344,-0.769682,-29.844917,-1.044789,-50.870617,0.022658,-56.308775,-0.201047
0.180934,13.888923,-0.770156,-29.884775,-1.07331,-50.861971,0.034139,-56.310637,-0.190707
0.18171,13.842931,-0.77053,-29.92496,-1.101116,-50.852957,0.045664,-56.312383,-0.180293
0.182487,13.796409,-0.770804,-29.965425,-1.1282,-50.843587,0.057225,-56.314015,-0.16982
0.183263,13.749399,-0.770977,-30.006123,-1.154553,-50.833875,0.068813,-56.315537,-0.159304
0.18404,13.701942,-0.771049,-30.047011,-1.180167,-50.823834,0.08042,-56.316949,-0.148759
0.184816,13.654078,-0.771019,-30.088045,-1.205033,-50.813479,0.092038,-56.318254,-0.1382
0.185593,13.60585,-0.770885,-30.129183,-1.229141,-50.802826,0.10366,-56.319455,-0.127638
0.186369,13.5573,-0.770646,-30.170387,-1.25248,-50.79189,0.115278,-56.320554,-0.117088
0.187146,13.508467,-0.7703,-30.211619,-1.27504,-50.780688,0.126884,-56.321554,-0.106562
0.187922,13.459393,-0.769844,-30.252843,-1.296805,-50.769235,0.13847,-56.322458,-0.09607
0.188699,13.410117,-0.769276,-30.294026,-1.317761,-50.757549,0.150029,-56.323269,-0.085625
0.189475,13.360678,-0.768594,-30.335136,-1.337892,-50.745646,0.161551,-56.323992,-0.075236
0.190252,13.311116,-0.767794,-30.376144,-1.35718,-50.733542,0.173028,-56.32463,-0.064912
0.191029,13.261468,-0.766872,-30.417022,-1.375605,-50.721255,0.184451,-56.325188,-0.054664
0.191805,13.211771,-0.765824,-30.457746,-1.393147,-50.7088,0.195808,-56.325672,-0.044498
0.192582,13.162064,-0.764646,-30.49829,-1.409784,-50.696195,0.207091,-56.326085,-0.034423
0.193358,13.112383,-0.763334,-30.538632,-1.425493,-50.683459,0.218287,-56.326433,-0.024446
0.194135,13.062767,-0.761882,-30.578752,-1.440251,-50.670608,0.229386,-56.326721,-0.014572
0.194911,13.01325,-0.760283,-30.618629,-1.454032,-50.657662,0.240374,-56.326954,-0.004809
0.195688,12.963868,-0.758533,-30.658248,-1.466813,-50.644639,0.251238,-56.327137,0.004839
0.196464,12.914656,-0.756625,-30.697593,-1.478568,-50.631557,0.261966,-56.327275,0.014366
0.197241,12.865642,-0.75455,-30.736653,-1.489273,-50.618435,0.272542,-56.327373,0.023768
0.198017,12.816858,-0.752303,-30.775418,-1.498904,-50.60529,0.282953,-56.327434,0.033041
0.198794,12.768327,-0.749874,-30.813885,-1.507439,-50.59214,0.293184,-56.327465,0.042181
0.19957,12.720073,-0.747255,-30.852049,-1.514856,-50.579002,0.303218,-56.327469,0.051184
0.200347,12.672114,-0.744436,-30.889912,-1.521134,-50.56589,0.31304,-56.327452,0.060046
0.201124,12.624465,-0.741409,-30.927479,-1.526255,-50.552821,0.322634,-56.327418,0.068764
0.2019,12.57714,-0.738163,-30.964756,-1.530203,-50.539808,0.331985,-56.327372,0.077336
0.202677,12.530147,-0.734688,-31.001753,-1.532964,-50.526866,0.341075,-56.327319,0.085758
0.203453,12.483494,-0.730971,-31.038481,-1.534525,-50.514006,0.349889,-56.327262,0.094027
0.20423,12.437187,-0.727003,-31.074952,-1.534879,-50.501241,0.358411,-56.327208,0.10214
0.205006,12.39123,-0.722771,-31.111178,-1.53402,-50.488582,0.366624,-56.327161,0.110095
0.205783,12.345624,-0.718262,-31.14717,-1.531944,-50.47604,0.374515,-56.327124,0.117887
0.206559,12.300374,-0.713464,-31.182938,-1.528653,-50.463623,0.382066,-56.327101,0.125516
0.207336,12.255479,-0.708364,-31.218489,-1.52415,-50.45134,0.389265,-56.327095,0.132977
0.208112,12.210944,-0.702948,-31.253826,-1.518443,-50.439197,0.396096,-56.327109,0.140267
0.208889,12.166771,-0.697203,-31.288949,-1.51154,-50.427199,0.402548,-56.327145,0.147384
0.209665,12.122963,-0.691116,-31.323853,-1.503458,-50.415349,0.408606,-56.327203,0.154325
0.210442,12.079527,-0.684672,-31.358526,-1.494212,-50.40365,0.41426,-56.327284,0.161087
0.211219,12.036468,-0.677857,-31.392952,-1.483823,-50.392101,0.419498,-56.327385,0.167666
0.211995,11.993796,-0.670657,-31.427106,-1.472314,-50.380702,0.424311,-56.327505,0.17406
0.212772,11.951521,-0.663059,-31.46096,-1.459711,-50.369451,0.42869,-56.32764,0.180266
0.213548,11.909656,-0.655048,-31.49448,-1.446044,-50.358343,0.432627,-56.327786,0.186282
