Time (s),WAA_angle,WAA_disp,WFE_angle,WFE_disp,EPS_angle,EPS_disp,EFE_angle,EFE_disp
0.068874,27.435013,0.005659,8.400659,-0.00027,-39.332079,0.004534,-48.39338,-0.001183
0.069918,27.434851,0.0057,8.40051,-0.000204,-39.33226,0.004588,-48.39334,-0.001195
0.070962,27.434692,0.005684,8.400365,-0.000146,-39.332472,0.004603,-48.39336,-0.001172
0.072005,27.434543,0.005609,8.400223,-9.5e-05,-39.332715,0.004573,-48.393443,-0.001116
0.073049,27.43441,0.005477,8.400086,-5e-05,-39.332989,0.004497,-48.393591,-0.001031
0.074092,27.434299,0.005292,8.399952,-1.2e-05,-39.333297,0.00437,-48.393804,-0.000919
0.075136,27.434218,0.005056,8.399822,2.2e-05,-39.33364,0.004192,-48.394081,-0.000787
0.076179,27.434173,0.004773,8.399696,5.2e-05,-39.33402,0.003962,-48.394417,-0.000641
0.077223,27.434167,0.004449,8.399575,7.9e-05,-39.334439,0.00368,-48.39481,-0.000486
0.078266,27.434206,0.00409,8.399459,0.000104,-39.334898,0.003349,-48.395254,-0.000329
0.07931,27.434291,0.003702,8.399349,0.000128,-39.335399,0.002969,-48.395741,-0.000178
0.080354,27.434423,0.003292,8.399245,0.000153,-39.335938,0.002544,-48.396264,-4e-05
0.081397,27.4346,0.002867,8.39915,0.00018,-39.336515,0.002077,-48.396813,7.8e-05
0.082441,27.434816,0.002435,8.399063,0.000208,-39.337122,0.001573,-48.397378,0.00017
0.083484,27.435066,0.002002,8.398987,0.00024,-39.337753,0.001035,-48.397946,0.00023
0.084528,27.43534,0.001577,8.398923,0.000276,-39.338397,0.000467,-48.398507,0.000252
0.085571,27.435628,0.001165,8.398872,0.000316,-39.339045,-0.000125,-48.399046,0.000232
0.086615,27.43592,0.000774,8.398837,0.000361,-39.339685,-0.000737,-48.399552,0.000166
0.087658,27.436206,0.00041,8.398818,0.000411,-39.340305,-0.001365,-48.400015,5.4e-05
0.088702,27.436476,7.7e-05,8.398816,0.000466,-39.340897,-0.002003,-48.400426,-0.000106
0.089745,27.436723,-0.000219,8.398833,0.000527,-39.341452,-0.002649,-48.40078,-0.000312
0.090789,27.43694,-0.000476,8.398868,0.000594,-39.341966,-0.003296,-48.401074,-0.000564
0.091833,27.437124,-0.000691,8.398923,0.000667,-39.342435,-0.003942,-48.401306,-0.000856
0.092876,27.437272,-0.000863,8.398996,0.000745,-39.342857,-0.004582,-48.40148,-0.001185
0.09392,27.437384,-0.000992,8.399086,0.00083,-39.343235,-0.005212,-48.401599,-0.001544
0.094963,27.43746,-0.001078,8.399193,0.000921,-39.343571,-0.005828,-48.401669,-0.001926
0.096007,27.4375,-0.001125,8.399314,0.001018,-39.343868,-0.006425,-48.401696,-0.002323
0.09705,27.437506,-0.001135,8.399447,0.001121,-39.344131,-0.007,-48.401688,-0.002726
0.098094,27.437481,-0.001113,8.39959,0.001231,-39.344365,-0.007549,-48.401654,-0.003127
0.099137,27.437427,-0.001065,8.399739,0.001346,-39.344577,-0.008066,-48.401602,-0.003517
0.100181,27.437346,-0.000994,8.399892,0.001469,-39.344773,-0.008549,-48.401542,-0.003886
0.101225,27.437242,-0.000909,8.400046,0.001598,-39.344959,-0.008994,-48.401484,-0.004226
0.102268,27.437116,-0.000815,8.400197,0.001733,-39.345142,-0.009397,-48.401435,-0.004529
0.103312,27.436972,-0.000718,8.400342,0.001875,-39.345329,-0.009755,-48.401407,-0.004789
0.104355,27.436812,-0.000626,8.400478,0.002023,-39.345525,-0.010066,-48.401406,-0.005
0.105399,27.436638,-0.000544,8.400602,0.002176,-39.345737,-0.010328,-48.401441,-0.005158
0.106442,27.436454,-0.000477,8.400711,0.002335,-39.34597,-0.01054,-48.401519,-0.005261
0.107486,27.436261,-0.000431,8.400802,0.002498,-39.346229,-0.0107,-48.401646,-0.005306
0.108529,27.436063,-0.000409,8.400872,0.002665,-39.346518,-0.01081,-48.401826,-0.005294
0.109573,27.435861,-0.000414,8.400921,0.002834,-39.346841,-0.010871,-48.402063,-0.005227
0.110617,27.435659,-0.00045,8.400944,0.003004,-39.347199,-0.010884,-48.402355,-0.005109
0.11166,27.435459,-0.000516,8.400942,0.003173,-39.347594,-0.010852,-48.402703,-0.004945
0.112704,27.435265,-0.000614,8.400912,0.003341,-39.348025,-0.010779,-48.4031,-0.00474
0.113747,27.435079,-0.000744,8.400852,0.003504,-39.348492,-0.010669,-48.40354,-0.004502
0.114791,27.434905,-0.000903,8.400763,0.003661,-39.348992,-0.010527,-48.404014,-0.004239
0.115834,27.434747,-0.001089,8.400643,0.003809,-39.349522,-0.010357,-48.40451,-0.003958
0.116878,27.434605,-0.001301,8.400492,0.003947,-39.350076,-0.010166,-48.405017,-0.00367
0.117921,27.434483,-0.001533,8.400309,0.004073,-39.350648,-0.009959,-48.405523,-0.003383
0.118965,27.434382,-0.001783,8.400095,0.004183,-39.351234,-0.009742,-48.406017,-0.003105
0.120009,27.434302,-0.002046,8.399852,0.004276,-39.351824,-0.009521,-48.406488,-0.002845
0.121052,27.434241,-0.002317,8.399581,0.004349,-39.352412,-0.009301,-48.40693,-0.002609
0.122096,27.434199,-0.002592,8.399287,0.004402,-39.352988,-0.009088,-48.407335,-0.002404
0.123139,27.434172,-0.002866,8.398973,0.004431,-39.353546,-0.008886,-48.407698,-0.002234
0.124183,27.434156,-0.003134,8.398644,0.004435,-39.354074,-0.008699,-48.408014,-0.002103
0.125226,27.434148,-0.003392,8.398309,0.004414,-39.354567,-0.008529,-48.408282,-0.002013
0.12627,27.434143,-0.003636,8.397972,0.004366,-39.355016,-0.008379,-48.408499,-0.001964
0.127313,27.434136,-0.003862,8.397642,0.004291,-39.355416,-0.008249,-48.408663,-0.001955
0.128357,27.434121,-0.004067,8.397324,0.004188,-39.355763,-0.008141,-48.408774,-0.001982
0.1294,27.434096,-0.004248,8.397025,0.004058,-39.356057,-0.008053,-48.408831,-0.002042
0.130444,27.434053,-0.004403,8.396748,0.003901,-39.3563,-0.007983,-48.408835,-0.002129
0.131488,27.43399,-0.00453,8.396497,0.003719,-39.356497,-0.007928,-48.408786,-0.002237
0.132531,27.433903,-0.004629,8.396275,0.003514,-39.356654,-0.007885,-48.408686,-0.002359
0.133575,27.433787,-0.0047,8.396083,0.003286,-39.356781,-0.007849,-48.408537,-0.002486
0.134618,27.433641,-0.004743,8.395924,0.003041,-39.356888,-0.007814,-48.40834,-0.002612
0.135662,27.433462,-0.004759,8.395797,0.002779,-39.356989,-0.007776,-48.408098,-0.002726
0.136705,27.433248,-0.004751,8.395703,0.002506,-39.357094,-0.007729,-48.407813,-0.002823
0.137749,27.432997,-0.004721,8.395643,0.002224,-39.357218,-0.007667,-48.407489,-0.002893
0.138792,27.43271,-0.004672,8.395615,0.001938,-39.35737,-0.007585,-48.407128,-0.002931
0.139836,27.432388,-0.004608,8.395621,0.001653,-39.357563,-0.007478,-48.406734,-0.00293
0.14088,27.432031,-0.004532,8.39566,0.001372,-39.357805,-0.007342,-48.406309,-0.002885
0.141923,27.431642,-0.004448,8.395731,0.001101,-39.358104,-0.007174,-48.405858,-0.002792
0.142967,27.431224,-0.004361,8.395834,0.000843,-39.358464,-0.006971,-48.405383,-0.002649
0.14401,27.430784,-0.004275,8.395968,0.000603,-39.358889,-0.006732,-48.404889,-0.002453
0.145054,27.430325,-0.004194,8.396132,0.000384,-39.359379,-0.006459,-48.40438,-0.002204
0.146097,27.429855,-0.004121,8.396324,0.00019,-39.359934,-0.006153,-48.403859,-0.001903
0.147141,27.429379,-0.004062,8.396542,2.4e-05,-39.360551,-0.005816,-48.403331,-0.001551
0.148184,27.428901,-0.004018,8.396785,-0.000112,-39.361226,-0.005453,-48.402799,-0.001151
0.149228,27.428426,-0.003992,8.397051,-0.000215,-39.361955,-0.00507,-48.402265,-0.000707
0.150272,27.427957,-0.003987,8.397336,-0.000284,-39.362732,-0.004672,-48.401733,-0.000223
0.151315,27.427495,-0.004004,8.397638,-0.000319,-39.363551,-0.004266,-48.401204,0.000295
0.152359,27.427041,-0.004044,8.397952,-0.000318,-39.364407,-0.003861,-48.400679,0.000842
0.153402,27.426592,-0.004107,8.398275,-0.000283,-39.365292,-0.003462,-48.400159,0.001412
0.154446,27.426149,-0.004192,8.398603,-0.000214,-39.366198,-0.00308,-48.399644,0.001999
0.155489,27.425707,-0.004297,8.398929,-0.000112,-39.367116,-0.002719,-48.399135,0.002596
0.156533,27.425266,-0.004421,8.399249,2.1e-05,-39.368037,-0.002388,-48.398632,0.003197
0.157576,27.424823,-0.004562,8.39956,0.000182,-39.368952,-0.002093,-48.398135,0.003796
0.15862,27.424377,-0.004715,8.399856,0.000369,-39.369848,-0.001838,-48.397645,0.004387
0.159663,27.423929,-0.004878,8.400134,0.000578,-39.370715,-0.001627,-48.397163,0.004964
0.160707,27.42348,-0.005047,8.400392,0.000807,-39.371539,-0.001463,-48.396692,0.005522
0.161751,27.423032,-0.005219,8.400628,0.001052,-39.372308,-0.001347,-48.396233,0.006057
0.162794,27.422592,-0.005389,8.40084,0.001308,-39.373007,-0.001279,-48.39579,0.006565
0.163838,27.422165,-0.005554,8.401028,0.001572,-39.373622,-0.001258,-48.395367,0.007042
0.164881,27.421758,-0.005711,8.401192,0.00184,-39.374138,-0.001279,-48.394966,0.007486
0.165925,27.421381,-0.005856,8.401333,0.002107,-39.374543,-0.00134,-48.394592,0.007895
0.166968,27.42104,-0.005987,8.401451,0.00237,-39.374824,-0.001433,-48.394248,0.008266
0.168012,27.420744,-0.006102,8.401547,0.002625,-39.374972,-0.001552,-48.393936,0.0086
0.169055,27.420499,-0.006198,8.401624,0.002867,-39.37498,-0.001688,-48.393656,0.008895
0.170099,27.42031,-0.006273,8.401683,0.003093,-39.374845,-0.001833,-48.393408,0.009152
0.171143,27.420181,-0.006326,8.401726,0.0033,-39.374569,-0.001976,-48.393192,0.00937
0.172186,27.420112,-0.006356,8.401756,0.003485,-39.374159,-0.002107,-48.393004,0.009549
0.17323,27.420105,-0.006362,8.401775,0.003644,-39.373624,-0.002215,-48.39284,0.009692
0.174273,27.420159,-0.006341,8.401786,0.003777,-39.37298,-0.002288,-48.392699,0.009797
0.175317,27.420271,-0.006294,8.401791,0.003881,-39.372245,-0.002317,-48.392574,0.009866
0.17636,27.42044,-0.006219,8.401793,0.003955,-39.371438,-0.00229,-48.392464,0.009899
0.177404,27.420663,-0.006115,8.401792,0.003998,-39.370578,-0.002198,-48.392366,0.009898
0.178447,27.420937,-0.00598,8.401793,0.00401,-39.369687,-0.002031,-48.392278,0.009864
0.179491,27.42126,-0.005815,8.401795,0.003992,-39.36878,-0.001782,-48.392199,0.009797
0.180535,27.421628,-0.005617,8.4018,0.003943,-39.367874,-0.001446,-48.392132,0.009699
0.181578,27.422041,-0.005385,8.401809,0.003867,-39.366981,-0.001016,-48.392078,0.009571
0.182622,27.422495,-0.005118,8.401823,0.003764,-39.36611,-0.000492,-48.392044,0.009413
0.183665,27.422989,-0.004816,8.40184,0.003635,-39.36527,0.000127,-48.392035,0.009228
0.184709,27.42352,-0.004479,8.401862,0.003485,-39.364464,0.000839,-48.392058,0.009017
0.185752,27.424087,-0.004104,8.401887,0.003315,-39.363695,0.001641,-48.392123,0.008781
0.186796,27.424688,-0.003693,8.401914,0.003128,-39.362967,0.002525,-48.392238,0.008522
0.187839,27.42532,-0.003246,8.401944,0.002928,-39.36228,0.003483,-48.392411,0.008241
0.188883,27.425981,-0.002764,8.401973,0.002716,-39.361633,0.004506,-48.392651,0.00794
0.189926,27.426669,-0.002247,8.402002,0.002497,-39.361028,0.005581,-48.392963,0.007621
0.19097,27.427381,-0.001697,8.40203,0.002273,-39.360464,0.006695,-48.39335,0.007285
0.192014,27.428114,-0.001117,8.402055,0.002047,-39.359942,0.007835,-48.393814,0.006932
0.193057,27.428865,-0.000508,8.402077,0.001822,-39.359462,0.008986,-48.394351,0.006564
0.194101,27.429628,0.000127,8.402094,0.001599,-39.359024,0.010133,-48.394957,0.006181
0.195144,27.4304,0.000784,8.402105,0.001382,-39.358631,0.011261,-48.395622,0.005782
0.196188,27.431176,0.001461,8.402111,0.00117,-39.358282,0.012357,-48.396336,0.005367
0.197231,27.43195,0.002154,8.402109,0.000967,-39.357978,0.013407,-48.397086,0.004936
0.198275,27.432718,0.002859,8.402101,0.000773,-39.357719,0.014399,-48.397859,0.004487
0.199318,27.433475,0.003572,8.402084,0.000587,-39.357504,0.015322,-48.398639,0.004019
0.200362,27.434215,0.004288,8.40206,0.000412,-39.357332,0.016167,-48.399413,0.00353
0.201406,27.434935,0.005004,8.402028,0.000246,-39.3572,0.016925,-48.400166,0.00302
0.202449,27.435629,0.005716,8.401988,9e-05,-39.357105,0.017592,-48.400884,0.002487
0.203493,27.436294,0.006419,8.401942,-5.8e-05,-39.357045,0.018163,-48.401555,0.001931
0.204536,27.436926,0.007109,8.401891,-0.000197,-39.357015,0.018634,-48.402166,0.001351
0.20558,27.437521,0.007781,8.401834,-0.00033,-39.357013,0.019006,-48.402708,0.000749
0.206623,27.438077,0.008432,8.401775,-0.000457,-39.357036,0.019278,-48.403171,0.000126
0.207667,27.43859,0.009058,8.401714,-0.00058,-39.35708,0.019452,-48.40355,-0.000516
0.20871,27.43906,0.009655,8.401653,-0.000699,-39.357142,0.019532,-48.403841,-0.001173
0.209754,27.439485,0.010218,8.401593,-0.000816,-39.357221,0.019522,-48.404046,-0.001841
0.210798,27.439866,0.010745,8.401537,-0.000931,-39.357314,0.019427,-48.404168,-0.002513
0.211841,27.440203,0.011232,8.401486,-0.001047,-39.35742,0.019253,-48.404213,-0.003185
0.212885,27.440499,0.011676,8.401442,-0.001163,-39.357536,0.019007,-48.404193,-0.003847
0.213928,27.440754,0.012074,8.401405,-0.001281,-39.357661,0.018696,-48.404121,-0.004493
0.214972,27.440972,0.012424,8.401378,-0.001401,-39.357795,0.018327,-48.40401,-0.005113
0.216015,27.441155,0.012723,8.40136,-0.001522,-39.357935,0.017907,-48.403877,-0.0057
0.217059,27.441307,0.01297,8.401353,-0.001645,-39.358081,0.017444,-48.403735,-0.006245
0.218102,27.44143,0.013162,8.401355,-0.00177,-39.358231,0.016945,-48.4036,-0.006739
0.219146,27.441528,0.0133,8.401367,-0.001897,-39.358385,0.016416,-48.403483,-0.007176
0.22019,27.441607,0.013382,8.401385,-0.002023,-39.358539,0.015864,-48.403393,-0.007548
0.221233,27.44167,0.013408,8.401408,-0.00215,-39.358693,0.015295,-48.403335,-0.007852
0.222277,27.441722,0.013379,8.401431,-0.002275,-39.358844,0.014714,-48.403313,-0.008082
0.22332,27.441767,0.013296,8.401452,-0.002397,-39.358989,0.014126,-48.403326,-0.008237
0.224364,27.44181,0.01316,8.401464,-0.002516,-39.359126,0.013535,-48.40337,-0.008316
0.225407,27.441857,0.012972,8.401462,-0.002629,-39.359251,0.012945,-48.403442,-0.008321
0.226451,27.44191,0.012737,8.401441,-0.002737,-39.359362,0.012359,-48.403535,-0.008254
0.227494,27.441975,0.012455,8.401398,-0.002838,-39.359457,0.01178,-48.40364,-0.008121
0.228538,27.442054,0.012131,8.401326,-0.00293,-39.359534,0.011211,-48.403751,-0.007927
0.229581,27.44215,0.011768,8.401226,-0.003014,-39.359592,0.010652,-48.403858,-0.00768
0.230625,27.442267,0.011371,8.401094,-0.003089,-39.359632,0.010105,-48.403956,-0.007388
0.231669,27.442405,0.010944,8.400933,-0.003155,-39.359655,0.009572,-48.404037,-0.007061
0.232712,27.442564,0.010492,8.400745,-0.003213,-39.359662,0.009053,-48.404095,-0.006706
0.233756,27.442745,0.010019,8.400535,-0.003262,-39.359656,0.00855,-48.404123,-0.006335
0.234799,27.442946,0.009531,8.400309,-0.003305,-39.35964,0.008062,-48.404118,-0.005955
0.235843,27.443166,0.009033,8.400075,-0.003343,-39.359619,0.007591,-48.404076,-0.005575
0.236886,27.443402,0.00853,8.39984,-0.003376,-39.359595,0.007137,-48.403992,-0.005203
0.23793,27.443654,0.008026,8.399611,-0.003408,-39.359572,0.006699,-48.403865,-0.004844
0.238973,27.443919,0.007528,8.399395,-0.00344,-39.359555,0.00628,-48.403695,-0.004505
0.240017,27.444197,0.007038,8.399195,-0.003474,-39.359545,0.005878,-48.403481,-0.004187
0.241061,27.44449,0.006561,8.399016,-0.003513,-39.359544,0.005494,-48.403227,-0.003895
0.242104,27.444796,0.006101,8.398858,-0.003556,-39.359556,0.005127,-48.402936,-0.003628
0.243148,27.445119,0.005661,8.398724,-0.003607,-39.359579,0.004778,-48.402615,-0.003386
0.244191,27.44546,0.005244,8.398613,-0.003666,-39.359616,0.004446,-48.402271,-0.003167
0.245235,27.445822,0.004851,8.398523,-0.003733,-39.359666,0.00413,-48.401915,-0.002969
0.246278,27.446206,0.004485,8.398453,-0.003808,-39.35973,0.00383,-48.401555,-0.002787
0.247322,27.446613,0.004146,8.398401,-0.003891,-39.359806,0.003545,-48.4012,-0.002618
0.248365,27.447045,0.003836,8.398366,-0.00398,-39.359895,0.003273,-48.400859,-0.002457
0.249409,27.4475,0.003553,8.398344,-0.004075,-39.359997,0.003012,-48.400536,-0.002298
0.250453,27.447975,0.003298,8.398336,-0.004173,-39.360111,0.002762,-48.400234,-0.002138
0.251496,27.448465,0.00307,8.398339,-0.004271,-39.360239,0.002521,-48.399955,-0.001972
0.25254,27.448963,0.002869,8.398352,-0.004368,-39.36038,0.002287,-48.399696,-0.001795
0.253583,27.449459,0.002692,8.398374,-0.004459,-39.360535,0.002057,-48.399455,-0.001605
0.254627,27.449943,0.00254,8.398406,-0.004544,-39.360704,0.001831,-48.399226,-0.0014
0.25567,27.450403,0.002409,8.398446,-0.004618,-39.360889,0.001606,-48.399005,-0.001179
0.256714,27.450827,0.002299,8.398496,-0.00468,-39.361087,0.001382,-48.398785,-0.000941
0.257757,27.451203,0.002207,8.398556,-0.004727,-39.3613,0.001155,-48.398561,-0.000687
0.258801,27.451524,0.002132,8.398627,-0.004756,-39.361526,0.000926,-48.39833,-0.000418
0.259844,27.451783,0.002071,8.398709,-0.004768,-39.361762,0.000692,-48.398089,-0.000138
0.260888,27.451977,0.002022,8.398804,-0.004759,-39.362004,0.000452,-48.397837,0.000151
0.261932,27.452107,0.001983,8.398913,-0.00473,-39.362248,0.000207,-48.397576,0.000446
0.262975,27.452176,0.001949,8.399036,-0.004681,-39.362487,-4.5e-05,-48.39731,0.000743
0.264019,27.452188,0.001919,8.399175,-0.00461,-39.362714,-0.000304,-48.397046,0.001037
0.265062,27.452152,0.001888,8.399331,-0.004519,-39.362919,-0.000571,-48.396793,0.001326
0.266106,27.452075,0.001852,8.399502,-0.004408,-39.363095,-0.000844,-48.396558,0.001606
0.267149,27.451966,0.001807,8.399689,-0.004279,-39.363231,-0.001124,-48.396352,0.001874
0.268193,27.451833,0.001749,8.399892,-0.004132,-39.363321,-0.001409,-48.396184,0.002126
0.269236,27.451683,0.001674,8.400107,-0.003969,-39.363357,-0.001699,-48.396059,0.002361
0.27028,27.451523,0.001577,8.400333,-0.003792,-39.363334,-0.001992,-48.395984,0.002576
0.271324,27.451357,0.001456,8.400567,-0.003602,-39.363248,-0.002286,-48.39596,0.002771
0.272367,27.451188,0.001306,8.400802,-0.0034,-39.363099,-0.002579,-48.395987,0.002942
0.273411,27.45102,0.001125,8.401035,-0.003189,-39.362888,-0.002867,-48.396061,0.003091
0.274454,27.450852,0.000912,8.401258,-0.00297,-39.362617,-0.003149,-48.396179,0.003214
0.275498,27.450687,0.000664,8.401465,-0.002744,-39.36229,-0.00342,-48.396332,0.003313
0.276541,27.450523,0.000381,8.40165,-0.002513,-39.361913,-0.003676,-48.396515,0.003386
0.277585,27.450361,6.4e-05,8.401805,-0.002279,-39.361491,-0.003915,-48.396717,0.003432
0.278628,27.4502,-0.000286,8.401926,-0.002042,-39.36103,-0.004131,-48.396932,0.003452
0.279672,27.45004,-0.000667,8.402009,-0.001804,-39.360535,-0.004321,-48.397149,0.003444
0.280716,27.449881,-0.001076,8.402052,-0.001567,-39.360011,-0.004481,-48.397361,0.003408
0.281759,27.449724,-0.001508,8.402055,-0.001332,-39.359462,-0.004608,-48.397561,0.003343
0.282803,27.449569,-0.001961,8.402018,-0.001101,-39.358892,-0.004697,-48.397742,0.003251
0.283846,27.44942,-0.002429,8.401945,-0.000876,-39.358303,-0.004747,-48.397898,0.003131
0.28489,27.449277,-0.002908,8.40184,-0.000659,-39.357698,-0.004755,-48.398021,0.002984
0.285933,27.449144,-0.003393,8.401706,-0.000452,-39.357077,-0.004721,-48.398108,0.00281
0.286977,27.449023,-0.003877,8.40155,-0.000257,-39.356444,-0.004642,-48.398153,0.002612
0.28802,27.448915,-0.004358,8.401377,-7.7e-05,-39.3558,-0.004519,-48.398152,0.002391
0.289064,27.448821,-0.004829,8.401191,8.6e-05,-39.355147,-0.004354,-48.3981,0.002151
0.290108,27.448743,-0.005286,8.400998,0.000229,-39.354486,-0.004148,-48.397996,0.001893
0.291151,27.44868,-0.005726,8.400801,0.000351,-39.353822,-0.003904,-48.397836,0.001623
0.292195,27.448629,-0.006144,8.400602,0.00045,-39.353157,-0.003623,-48.397619,0.001344
