Time,Centered Angle,Centered Low Frequency Carrier,Centered Tremor,Centered Envelope,Centered Torque,Normalized WFE Displacement,centeredAngle
0.149182,107,111,-0.1890618567560738,0.24192995243404192,2.609309869762809,-0.17835,106
0.14994800000000003,106,111,-0.20542809698365294,0.24180619271937698,2.541990552696449,-0.178564,106
0.150713,106,111,-0.20542809698365294,0.24180619271937698,2.541990552696449,-0.178564,106
0.151478,106,111,-0.21338477085446983,0.24176853019473538,2.5031053378812134,-0.178413,106
0.15224300000000002,105,111,-0.22878607240423304,0.24175291213285086,2.4158791640536226,-0.177571,105
0.153008,105,111,-0.22878607240423304,0.24175291213285086,2.4158791640536226,-0.177571,105
0.15377300000000002,105,111,-0.24343606529171985,0.24182989379749434,2.3179466589623443,-0.175991,105
0.154538,105,111,-0.24343606529171985,0.24182989379749434,2.3179466589623443,-0.175991,105
0.15530300000000002,104,111,-0.2572680011575536,0.24201203631513465,2.2123858760979154,-0.173647,104
0.156068,104,111,-0.2572680011575536,0.24201203631513465,2.2123858760979154,-0.173647,104
0.156833,104,111,-0.2638651972837508,0.24214540717910457,2.1579588175523337,-0.172183,104
0.15759800000000002,104,111,-0.27640876119350594,0.2425002820641304,2.0472350347104076,-0.168657,104
0.158363,104,111,-0.27640876119350594,0.2425002820641304,2.0472350347104076,-0.168657,103
0.15912800000000002,103,111,-0.2880891281995246,0.24297459725455572,1.9377209650944123,-0.164321,103
0.159893,103,111,-0.2880891281995246,0.24297459725455572,1.9377209650944123,-0.164321,103
0.16065800000000002,103,111,-0.298928330896252,0.2435677469586674,1.8308672212843957,-0.159164,103
0.161423,103,111,-0.298928330896252,0.2435677469586674,1.8308672212843957,-0.159164,103
0.162188,103,111,-0.3040430503774943,0.24390794431372606,1.778673890189935,-0.156273,102
0.16295300000000001,102,111,-0.3136792986118758,0.244672573710178,1.676635237978519,-0.149862,102
0.163718,102,111,-0.3136792986118758,0.244672573710178,1.676635237978519,-0.149862,102
0.16448300000000002,102,111,-0.3225476737906386,0.24554447877697064,1.5760015189440835,-0.142611,102
0.165248,102,111,-0.3225476737906386,0.24554447877697064,1.5760015189440835,-0.142611,102
0.16601300000000002,102,111,-0.33065897324043264,0.24651690529527806,1.4756049546848826,-0.134522,102
0.166778,102,111,-0.33065897324043264,0.24651690529527806,1.4756049546848826,-0.134522,101
0.16754300000000003,101,111,-0.33801292461365634,0.24758275367951588,1.37348599301159,-0.125603,101
0.168308,101,111,-0.33801292461365634,0.24758275367951588,1.37348599301159,-0.125603,101
0.169073,101,111,-0.3414023528827221,0.2481484950724118,1.3214517829930181,-0.120838,101
0.16983900000000002,101,111,-0.34759849183353925,0.24934135988688408,1.2155604473802595,-0.110713,101
0.170604,101,111,-0.34759849183353925,0.24934135988688408,1.2155604473802595,-0.110713,101
0.17136900000000002,101,111,-0.35300479120525763,0.25061077326451425,1.1070134708842663,-0.099822,101
0.172134,101,111,-0.35300479120525763,0.25061077326451425,1.1070134708842663,-0.099822,101
0.17289900000000002,101,111,-0.3576097281700295,0.2519509364197614,0.996981903158352,-0.088209,101
0.173664,101,111,-0.3576097281700295,0.2519509364197614,0.996981903158352,-0.088209,101
0.174429,101,111,-0.3596123149044777,0.25264593435320765,0.9421625701829414,-0.082147,100
0.17519400000000002,100,111,-0.3630269430206823,0.25408293886431993,0.8343638420910002,-0.06955,100
0.175959,100,111,-0.3630269430206823,0.25408293886431993,0.8343638420910002,-0.06955,100
0.17672400000000002,100,111,-0.3656840810404305,0.25557942217138313,0.731527325253825,-0.056374,100
