Time,Centered Angle,Centered Low Frequency Carrier,Centered Tremor,Centered Envelope,Centered Torque,Normalized WFE Displacement,centeredAngle
0.251496,130,131,-0.00029968172051676777,0.0024074423573518153,122,128,130
0.25254,130,131,-0.00025706418562643733,0.0024081474691750866,121,128,130
0.253583,130,131,-0.00020491556269882296,0.0024094336749723843,120,128,130
0.254627,130,131,-0.0001422340694535848,0.002411189688565638,120,128,130
0.25567,130,131,-0.00007101817153303679,0.0024132630247916823,119,128,130
0.256714,130,131,0.000010733417497491957,0.0024154800841170707,118,128,130
0.257757,130,131,0.0001030217362630893,0.002417671806135235,117,128,130
0.258801,130,131,0.00020684757578810442,0.0024196688043873742,115,128,130
0.259844,130,131,0.0003222114798044764,0.0024213243573009825,114,128,130
0.260888,130,131,0.0004511137451522972,0.0024225227151025803,113,128,130
0.261932,130,131,0.0005945544222863094,0.002423174639145358,111,128,130
0.262975,130,131,0.0007525333158720746,0.0024232273930519127,110,128,130
0.264019,130,131,0.0009270499854801377,0.002422658303379344,108,128,130
0.265062,130,131,0.0011191037463897388,0.0024214734159808005,106,128,130
0.266106,130,131,0.0013266936704802233,0.002419697722023545,105,128,130
0.267149,130,131,0.0015508185872256817,0.002417379109625733,103,128,130
0.268193,130,131,0.0017914770847821514,0.002414578451231002,102,128,130
0.269236,130,131,0.0020446675111890616,0.0024113594829152725,100,128,130
0.27028,130,131,0.002309387975641875,0.002407791987312314,99,128,130
0.271324,130,131,0.002582636349893247,0.002403943696787543,99,128,130
0.272367,130,131,0.0028574102697210804,0.0023998755366348755,99,128,130
0.273411,130,131,0.00313070713652135,0.0023956435192969278,99,128,130
0.274454,130,131,0.0033945241189853757,0.0023912927785150985,100,128,130
0.275498,130,131,0.003642858154877262,0.0023868614978225897,102,128,130
0.276541,130,131,0.003869705952909133,0.0023823768569532656,105,128,130
0.277585,130,131,0.004067063994704508,0.0023778685259680157,108,128,130
0.278628,130,131,0.004230928536869391,0.0023733460382847757,111,128,130
0.279672,130,131,0.004357295613150745,0.0023688246869292234,115,128,130
0.280716,130,131,0.004444161036695698,0.002364314218488326,119,128,130
0.281759,130,131,0.0044915204024006524,0.002359818697251064,123,128,130
0.282803,130,131,0.004499369089348364,0.0023553365520242613,127,128,130
0.283846,130,131,0.004471702263353289,0.002350868561858436,130,128,130
