Time,Centered Angle,Centered Low Frequency Carrier,Centered Tremor,Centered Envelope,Centered Torque,Normalized WFE Displacement,centeredAngle
8.819361,138,123,0.18525414747534685,1.004946468237894,8.846048237810038,-1.008439,135
8.820126,135,123,0.15420763238389196,1.005049952152435,8.970959268400291,-1.014046,131
8.820891000000001,127,123,0.0906714151274044,1.0053595892550078,9.223612843138541,-1.024411,127
8.821656,127,123,0.0906714151274044,1.0053595892550078,9.223612843138541,-1.024411,123
8.822421,123,123,0.05817453406837453,1.005570070442344,9.351085945520314,-1.029159,119
8.823186,119,123,0.025185689484537057,1.0058200104925468,9.479186536283565,-1.033612,115
8.823951000000001,111,124,-0.042271219642627804,1.0064432398284344,9.735420268712112,-1.041601,111
8.824716,111,124,-0.042271219642627804,1.0064432398284344,9.735420268712112,-1.041601,107
8.825481,107,124,-0.0767394413128982,1.0068180954342731,9.862889242104659,-1.045123,103
8.826246000000001,99,124,-0.14714828671421984,1.0076953566648816,10.11598079451877,-1.051186,99
8.827011,99,124,-0.14714828671421984,1.0076953566648816,10.11598079451877,-1.051186,95
8.827776,95,124,-0.18308504669279224,1.0081970297992038,10.24119990437187,-1.053714,90
8.828541000000001,86,124,-0.2564080520362123,1.009321768084597,10.488695343565999,-1.057726,86
8.829307,82,124,-0.29378840893058217,1.0099418464039482,10.61122229808039,-1.0592,82
8.830072000000001,77,124,-0.33164640205891105,1.0105978201065415,10.733277146558418,-1.060311,77
8.830837,77,124,-0.33164640205891105,1.0105978201065415,10.733277146558418,-1.060311,73
8.831602,73,124,-0.36998057547418894,1.0112873453056528,10.854724451262676,-1.061058,68
8.832367000000001,64,124,-0.44807561390068945,1.0127561894411738,11.097478764257051,-1.061442,64
8.833132,64,124,-0.44807561390068945,1.0127561894411738,11.097478764257051,-1.061442,59
8.833897,59,124,-0.4878385409351004,1.013529418347841,11.218778445979883,-1.061076,54
8.834662,54,124,-0.5280797719037702,1.014324074467904,11.340240327646407,-1.060337,50
8.835427000000001,45,124,-0.6100002066902833,1.015963247917533,11.582073652586484,-1.057745,45
8.836192,45,124,-0.6100002066902833,1.015963247917533,11.582073652586484,-1.057745,40
8.836957,40,124,-0.6516764257236889,1.0168002120611854,11.701658232182156,-1.055893,35
8.837722000000001,30,124,-0.7364333571963152,1.0184893688446797,11.932149352162975,-1.051096,30
8.838487,30,124,-0.7364333571963152,1.0184893688446797,11.932149352162975,-1.051096,25
8.839252,25,124,-0.7794870457392045,1.019333651207307,12.03965931075511,-1.048157,20
8.840017000000001,15,124,-0.8668102566499373,1.0210020287828325,12.226148361369306,-1.041222,15
8.840782,15,124,-0.8668102566499373,1.0210020287828325,12.226148361369306,-1.041222,10
8.841547,10,124,-0.9109927127389017,1.0218185140310807,12.297684367150646,-1.037237,5
8.842312,5,124,-0.9554373460139027,1.022618323258205,12.349526368440943,-1.032915,1
8.843077000000001,1,124,-1.0447639284179542,1.024154305861986,12.374679253097511,-1.023281,1
8.843842,1,124,-1.0447639284179542,1.024154305861986,12.374679253097511,-1.023281,1
8.844607,1,124,-1.0894217499572978,1.024884199225002,12.33885671099744,-1.017982,1
8.845372000000001,1,124,-1.1780455738594078,1.026253929277167,12.149940659640247,-1.006443,1
8.846137,1,124,-1.1780455738594078,1.026253929277167,12.149940659640247,-1.006443,1
8.846902,1,124,-1.221694399285798,1.0268890674724243,11.989680223205134,-1.000213,1
8.847667000000001,1,124,-1.3067848704832885,1.0280504254618246,11.525851119397316,-0.98684,1
8.848432,1,124,-1.3067848704832885,1.0280504254618246,11.525851119397316,-0.98684,1
8.849197,1,124,-1.3478532873091922,1.028573834849832,11.21956288166604,-0.979698,1
8.849963,1,124,-1.4260823436624865,1.0295016241759634,10.457779817990964,-0.964479,1
8.850728,1,124,-1.4260823436624865,1.0295016241759634,10.457779817990964,-0.964479,1
8.851493000000001,1,124,-1.4978614033742048,1.0302686540879884,9.507417758152979,-0.947949,1
8.852258,1,124,-1.4978614033742048,1.0302686540879884,9.507417758152979,-0.947949,1
8.853023,1,124,-1.5308977891915088,1.0305923373304846,8.968670710710018,-0.939153,1
8.853788,1,124,-1.5618281823885058,1.0308769896596686,8.393004988291796,-0.929971,1
8.854553000000001,1,124,-1.6168572427789252,1.0313334467773776,7.151076135037933,-0.910326,1
8.855318,1,124,-1.6168572427789252,1.0313334467773776,7.151076135037933,-0.910326,1
8.856083,1,125,-1.6407555112252679,1.0315079818206618,6.496848974981615,-0.899787,1
8.856848000000001,1,125,-1.6809929527195082,1.0317580066632028,5.154038169105373,-0.877037,1
8.857613,1,125,-1.6809929527195082,1.0317580066632028,5.154038169105373,-0.877037,1
8.858378,1,125,-1.6972796666180137,1.0318372894520447,4.47931047077137,-0.864714,1
8.859143000000001,1,125,-1.722252355883639,1.0319145947275647,3.1548321733143743,-0.83785,1
8.859908,1,125,-1.722252355883639,1.0319145947275647,3.1548321733143743,-0.83785,1
8.860673,1,125,-1.7310318102175686,1.031916847903362,2.516314535293103,-0.823165,1
8.861438,1,125,-1.7374349728927045,1.0318976493904026,1.899573118656259,-0.807543,1
8.862203000000001,1,125,-1.7434852656000355,1.0318030892784098,0.7430258894166921,-0.773165,1
8.862968,1,125,-1.7434852656000355,1.0318030892784098,0.7430258894166921,-0.773165,1
8.863733,1,125,-1.7433397902384453,1.0317316288730287,0.20673509571709592,-0.754247,1
8.864498000000001,1,125,-1.7372555024264384,1.0315492738572616,-0.778649392015085,-0.712549,1
8.865263,1,125,-1.7372555024264384,1.0315492738572616,-0.778649392015085,-0.712549,1
8.866028,1,125,-1.7315410202745687,1.0314415639534487,-1.2280188483747447,-0.689618,1
8.866793000000001,1,125,-1.715308124239913,1.0311999757660513,-2.043936473275041,-0.639251,1
8.867558,1,125,-1.715308124239913,1.0311999757660513,-2.043936473275041,-0.639251,1
8.868323,1,125,-1.704994975762846,1.0310683910888978,-2.412980461867398,-0.611702,1
8.869088000000001,1,125,-1.6804528599507491,1.0307882572423754,-3.0801939622067227,-0.551654,1
8.869854,1,125,-1.6663960928192476,1.0306411212062219,-3.38164077688541,-0.519102,1
8.870619000000001,1,125,-1.6512529682106885,1.0304899905358929,-3.664005987198266,-0.484851,1
8.871384,1,125,-1.6512529682106885,1.0304899905358929,-3.664005987198266,-0.484851,1
