Time,Centered Angle,Centered Low Frequency Carrier,Centered Tremor,Centered Envelope,Centered Torque,Normalized WFE Displacement,centeredTorque
0.07944,53,30,0.0062532845862778835,110,74,122,74
0.080227,53,31,0.0064578358652219335,110,74,123,74
0.081014,53,31,0.0066720882967450995,110,74,123,74
0.0818,53,31,0.006896058266240731,110,74,124,74
0.082587,53,31,0.0071307619799249825,110,74,124,74
0.083373,53,31,0.007373215461884124,110,74,125,74
0.08416,53,31,0.007623434551201298,110,74,125,74
0.084946,53,31,0.007876434899064264,110,74,126,74
0.085733,53,31,0.008130231965971877,110,74,126,74
0.086519,54,31,0.008381841018963337,110,74,127,74
0.087306,54,31,0.0086262771289012,110,74,127,74
0.088092,54,31,0.008860555167792054,110,74,127,74
0.088879,54,31,0.009081689806144993,110,74,127,74
0.089665,54,31,0.009285695510408433,110,74,127,74
0.090452,54,31,0.009469586540414474,110,74,128,74
0.091239,54,31,0.009632376946913589,110,74,128,74
0.092025,54,31,0.009772080569117703,110,74,127,74
0.092812,54,31,0.009885711032326008,110,74,127,74
0.093598,54,31,0.00997228174557854,110,74,127,74
0.094385,54,31,0.01003180589937092,110,74,127,74
0.095171,54,31,0.01006329646342261,110,74,127,74
0.095958,54,31,0.010067766184496377,110,74,127,74
0.096744,54,31,0.010043227584269556,110,74,126,74
0.097531,54,31,0.0099906929572395,110,74,126,74
0.098317,54,31,0.009912174368723098,110,74,126,74
0.099104,54,31,0.009807683652854103,110,74,125,74
0.09989,54,31,0.009677232410675585,110,74,125,74
0.100677,54,31,0.009524832008275452,110,74,125,74
0.101464,54,31,0.009350493574974722,110,74,124,74
0.10225,54,31,0.009156228001581012,110,74,124,74
0.103037,54,31,0.008944045938656822,110,74,123,74
0.103823,54,31,0.008715957794906215,110,74,123,74
0.10461,54,31,0.008473973735550599,110,74,123,74
0.105396,54,31,0.008219103680814509,110,74,122,74
0.106183,54,31,0.007955357304435329,110,74,122,74
0.106969,54,31,0.007682744032217511,110,74,121,74
0.107756,54,31,0.007403273040682971,110,74,121,74
0.108542,54,31,0.0071199532557358934,110,74,120,74
0.109329,54,32,0.006833793351431843,110,74,120,74
0.110116,54,32,0.006546801748744293,110,74,119,74
0.110902,54,32,0.006260986614435643,110,74,119,74
0.111689,54,32,0.005978355859946636,110,74,118,74
0.112475,54,32,0.005700917140365961,110,74,118,74
0.113262,54,32,0.00542967785345507,110,75,117,75
0.114048,54,32,0.005166645138687137,110,75,117,75
0.114835,54,32,0.004913825876416174,110,75,116,75
0.115621,54,32,0.004672226687046229,110,75,115,75
0.116408,54,32,0.004443853930250294,110,75,115,75
0.117194,54,32,0.004229713704294603,110,75,114,75
0.117981,54,32,0.004028811845369552,110,75,114,75
0.118767,54,32,0.0038431539270136674,110,75,113,75
0.119554,54,32,0.003670745259561034,110,75,112,75
0.120341,54,32,0.003511590889662241,110,75,112,75
0.121127,54,32,0.003364695599845414,110,75,111,75
0.121914,54,32,0.003226063908148537,110,75,110,75
0.1227,54,32,0.0030937000677986035,110,75,109,75
0.123487,54,32,0.002964608066958047,110,75,109,75
0.124273,54,32,0.002834791628498624,110,75,108,75
0.12506,54,32,0.002700254209861575,110,75,108,75
0.125846,54,32,0.0025569990029315178,110,75,107,75
0.126633,54,32,0.0024020289340275372,110,75,106,75
0.127419,54,32,0.002231346663863585,110,75,106,75
0.128206,54,32,0.0020429545876237904,110,75,105,75
0.128992,54,32,0.0018348548350782142,110,75,105,75
0.129779,54,32,0.0016070492707530614,110,75,104,75
0.130566,54,32,0.0013605394941288514,110,75,104,75
0.131352,54,32,0.0010963268399152271,110,75,103,75
0.132139,54,32,0.000818412378372704,110,75,103,75
0.132925,54,32,0.0005307969156887716,110,75,103,75
0.133712,54,32,0.000239480994410054,110,75,102,75
0.134498,54,32,-0.000050535106096013515,110,75,102,75
0.135285,54,32,-0.0003312513691051646,110,75,102,75
0.136071,54,32,-0.0005966680399503075,110,75,102,75
0.136858,54,32,-0.0008397856254048931,110,75,102,75
0.137644,54,33,-0.0010536048930065431,110,75,101,75
0.138431,54,33,-0.0012331268703122161,110,75,101,75
0.139217,54,33,-0.0013713528441281343,110,75,101,75
0.140004,54,33,-0.0014662843596679697,110,75,101,75
0.140791,54,33,-0.0015139232196623555,110,75,101,75
0.141577,54,33,-0.0015122714834689326,110,75,101,75
0.142364,54,33,-0.0014623314660537105,110,75,101,75
0.14315,54,33,-0.0013641057369818538,110,75,101,75
0.143937,54,33,-0.0012215971193444382,110,75,101,75
0.144723,54,33,-0.001036808688606412,110,75,101,75
0.14551,54,33,-0.0008127437714800891,110,75,101,75
0.146296,55,33,-0.0005564059446575177,110,75,101,75
0.147083,55,33,-0.0002717990335602892,110,75,101,75
0.147869,55,33,0.00003707288898733993,110,75,102,75
0.148656,55,33,0.0003652055041151352,110,75,102,75
0.149442,55,33,0.0007065942483390964,110,75,102,75
0.150229,55,33,0.001059234314995439,110,75,102,75
0.151016,55,33,0.0014181206557707328,110,75,102,75
0.151802,55,33,0.0017822479822364335,110,75,102,75
0.152589,55,33,0.0021466107674628916,110,75,103,75
0.153375,55,33,0.002511203247657266,110,75,103,75
0.154162,55,33,0.002874019423857405,110,75,103,75
0.154948,55,33,0.003234053063664053,110,75,103,75
0.155735,55,33,0.003590297703028523,110,75,104,75
0.156521,55,33,0.003942746648088365,110,75,104,75
0.157308,55,33,0.004288392977036996,110,75,105,75
0.158094,55,33,0.004629229542045373,110,75,105,75
0.158881,55,33,0.004963248971225667,110,75,106,75
0.159667,56,33,0.0052884436706396665,110,75,106,75
0.160454,56,33,0.005605805826357898,110,75,107,75
0.161241,56,33,0.005913327406545552,110,75,108,75
0.162027,56,33,0.006208000163614513,110,75,108,75
0.162814,56,33,0.006489815636400953,110,75,109,75
0.1636,56,33,0.00675476515238958,110,75,110,75
0.164387,56,33,0.007002839829994666,110,76,111,76
0.165173,56,34,0.007230030580857556,110,76,112,76
0.16596,56,34,0.007434328112225272,110,76,113,76
0.166746,56,34,0.0076137229293209395,110,76,113,76
0.167533,56,34,0.007768205337781582,110,76,114,76
0.168319,56,34,0.007894765446154375,110,76,115,76
0.169106,56,34,0.007993393168377105,110,76,116,76
0.169892,56,34,0.008063078226376906,110,76,117,76
0.170679,56,34,0.008104810152631151,110,76,118,76
0.171466,56,34,0.008118578292847045,110,76,119,76
0.172252,56,34,0.00810537180861359,110,76,119,76
0.173039,56,34,0.008067179680109633,110,76,120,76
0.173825,56,34,0.008003990708883857,110,76,121,76
0.174612,56,34,0.007916793520592274,110,76,122,76
0.175398,56,34,0.007809576567867111,110,76,122,76
0.176185,56,34,0.00768132813315229,110,76,123,76
0.176971,56,34,0.007534036331613939,110,76,124,76
0.177758,56,34,0.00736968911407437,110,76,124,76
0.178544,56,34,0.007189274269946605,110,76,125,76
0.179331,56,34,0.006993779430249118,110,76,125,76
0.180118,56,34,0.006784192070644138,110,76,125,76
0.180904,56,34,0.006562499514489442,110,76,126,76
0.181691,56,34,0.0063286889359347245,110,76,126,76
0.182477,56,34,0.006083747363046888,110,76,126,76
0.183264,56,34,0.005827661680941053,110,76,126,76
0.18405,56,34,0.005562418634977059,110,76,126,76
0.184837,56,34,0.0052890048339669345,110,76,126,76
0.185623,56,34,0.005007406753409328,110,76,126,76
0.18641,56,34,0.004718610738744832,110,76,126,76
0.187196,56,34,0.004423603008671036,110,76,126,76
0.187983,56,34,0.0041233696584262345,110,76,126,76
0.188769,56,34,0.003819896663146667,110,76,126,76
0.189556,56,34,0.0035141698812114364,110,76,125,76
0.190343,56,34,0.0032081750576305563,110,76,125,76
0.191129,56,34,0.0029048978274648462,110,76,125,76
0.191916,56,35,0.002604323719225434,110,76,124,76
0.192702,56,35,0.002312438158324787,110,76,124,76
0.193489,56,35,0.002029226470555371,110,76,124,76
0.194275,56,35,0.0017596738855628952,110,76,123,76
0.195062,56,35,0.0015057655403290231,110,76,123,76
0.195848,56,35,0.0012714864827138852,110,76,122,76
0.196635,56,35,0.0010588216749471099,110,76,122,76
0.197421,56,35,0.0008717559972023798,110,76,122,76
0.198208,56,35,0.000711274251134536,110,76,121,76
0.198994,56,35,0.0005783611634574502,110,76,121,76
0.199781,56,35,0.0004760013895195498,110,76,120,76
0.200568,56,35,0.00040317951690220554,110,76,120,76
0.201354,56,35,0.0003598800690218058,110,76,119,76
0.202141,56,35,0.0003430875087282394,110,76,119,76
0.202927,56,35,0.00035178624192897824,110,76,119,76
0.203714,56,35,0.00038396062121647076,110,76,118,76
0.2045,56,35,0.0004345949494984428,110,76,118,76
0.205287,56,35,0.0005006734836306928,110,76,118,76
0.206073,56,35,0.0005771804380333813,110,76,118,76
0.20686,56,35,0.0006610999883640807,110,76,117,76
0.207646,56,35,0.0007484162751463931,110,76,117,76
0.208433,56,35,0.0008341134074045315,110,76,117,76
0.209219,56,35,0.000915175466323472,110,76,117,76
0.210006,56,35,0.0009875865088760794,110,76,117,76
0.210793,56,35,0.001049330571485371,110,76,117,76
0.211579,56,35,0.0010973916736430377,110,76,117,76
0.212366,56,35,0.0011297538215530823,110,76,117,76
0.213152,56,35,0.0011454010117512852,110,76,117,76
0.213939,56,35,0.0011413172347555123,110,77,118,77
0.214725,56,35,0.001118486478649578,110,77,118,77
