time,rawAngle,baseAngle,tremor,envelope,torque,wfeDisp,centeredTorque
0.07738,1,1,-0.7457500647169308,136,89,144,89
0.078124,1,1,-0.7361684132237142,136,89,196,89
0.078868,1,1,-0.7264278623733786,136,89,248,89
0.079612,1,1,-0.7165476838106445,136,89,255,89
0.080356,1,1,-0.7065431367009145,136,89,255,89
0.0811,1,1,-0.6964274677063783,136,89,255,89
0.081844,1,1,-0.6862119109655216,136,89,255,89
0.082588,1,1,-0.6759036880760112,136,89,255,89
0.083332,1,1,-0.6655120080809642,136,89,255,89
0.084076,1,1,-0.6550430674585801,136,89,255,89
0.08482,1,1,-0.6445030501151926,136,89,255,89
0.085564,1,1,-0.6338961273816528,136,89,255,89
0.086308,1,1,-0.6232304580131057,136,89,255,89
0.087052,1,1,-0.6125121881921005,136,89,255,89
0.087796,1,1,-0.6017524515350484,137,89,255,89
0.08854,1,1,-0.5909593691020588,137,89,255,89
0.089284,1,1,-0.580149049410042,137,89,255,89
0.090029,1,1,-0.5693365884492183,137,89,255,89
0.090773,1,1,-0.5585430697028845,137,89,255,89
0.091517,1,1,-0.547792564170486,137,89,255,89
0.092261,1,1,-0.5371111303939768,138,88,255,88
0.093005,1,1,-0.5265318144874344,138,88,255,88
0.093749,1,1,-0.5160866501699527,138,88,255,88
0.094493,1,1,-0.5058126588017904,138,88,255,88
0.095237,1,1,-0.4957448494236888,138,88,255,88
0.095981,1,1,-0.48592121879946504,139,88,255,88
0.096725,1,1,-0.47637575146172717,139,88,255,88
0.097469,1,1,-0.46714041976083814,139,88,255,88
0.098213,1,1,-0.4582451839169795,139,88,255,88
0.098957,1,1,-0.44971399207532786,140,88,255,88
0.099701,1,1,-0.4415667803644295,140,88,255,88
0.100445,1,1,-0.43381847295755166,140,88,255,88
0.101189,1,1,-0.4264789821371961,141,88,255,88
0.101933,1,1,-0.4195562083625947,141,88,255,88
0.102677,1,1,-0.41305304034025286,141,88,255,88
0.103421,1,1,-0.4069693550974797,141,88,255,88
0.104165,1,1,-0.4013030180588819,142,88,255,88
0.104909,1,1,-0.39605088312582126,142,88,255,88
0.105653,1,1,-0.391207792758776,142,88,255,88
0.106397,1,1,-0.3867675780626046,142,88,255,88
0.107141,1,1,-0.3827230588746642,143,88,255,88
0.107885,1,1,-0.37906504385579637,143,87,255,87
0.108629,1,1,-0.3757863305840679,143,87,255,87
0.109373,1,1,-0.3728767056513118,144,87,255,87
0.110118,1,1,-0.37032694476247174,144,87,255,87
0.110862,1,1,-0.3681278128375815,144,87,255,87
0.111606,1,1,-0.36626906411650256,145,87,255,87
0.11235,1,1,-0.36473944226626265,145,87,255,87
0.113094,1,1,-0.36353068049107096,145,87,255,87
0.113838,1,1,-0.362630501644895,146,87,255,87
0.114582,1,1,-0.3620296183465909,146,87,255,87
0.115326,1,1,-0.3617157330975893,146,87,255,87
0.11607,1,1,-0.3616805384020559,147,86,255,86
0.116814,1,1,-0.36190971688950335,147,86,255,86
0.117558,1,1,-0.36239394143985676,147,86,255,86
0.118302,1,1,-0.3631188753108783,148,86,255,86
0.119046,1,1,-0.3640711722679334,148,86,255,86
0.11979,1,1,-0.3652354767161009,148,86,255,86
0.120534,1,1,-0.3665954238345301,149,86,255,86
0.121278,1,1,-0.36813163971305457,149,86,255,86
0.122022,1,1,-0.3698237414910008,149,85,255,85
0.122766,1,1,-0.37164833749816145,150,85,255,85
